Eda Num, Real(Ohm), Image(Ohm), Conductance(uS), Phase(°)
1532, 31585.2734, -82851.6484, 11.27801800, -69.1318
1533, 31589.5391, -82985.3672, 11.26195431, -69.1600
1534, 31666.0938, -82902.7266, 11.26829243, -69.0948
1535, 31582.7500, -82869.2578, 11.27604008, -69.1374
1536, 31615.2031, -82780.4766, 11.28512383, -69.0973
1537, 31631.8516, -82903.2578, 11.26977921, -69.1156
1538, 31563.9062, -82749.7891, 11.29110718, -69.1213
1539, 31476.4219, -82771.3672, 11.29250622, -69.1791
1540, 31599.6250, -82851.8984, 11.27733803, -69.1232
1541, 31541.5000, -82831.0078, 11.28245544, -69.1535
1542, 31525.2031, -82756.8359, 11.29202557, -69.1463
1543, 31601.6250, -82800.0859, 11.28340721, -69.1101
1544, 31688.0938, -83039.0234, 11.25115395, -69.1129
1545, 31523.9688, -82702.7891, 11.29852486, -69.1346
1546, 31527.7188, -82739.2422, 11.29400826, -69.1407
1547, 31393.4453, -82786.3359, 11.29447842, -69.2327
1548, 31473.3594, -82817.6172, 11.28713417, -69.1916
1549, 31629.0156, -82746.5234, 11.28853512, -69.0812
1550, 31463.9375, -82907.9453, 11.27681255, -69.2180
1551, 31553.8203, -82883.1016, 11.27570438, -69.1580
1552, 31630.8750, -83086.7109, 11.24809361, -69.1583
1553, 31627.5781, -82958.3984, 11.26343346, -69.1308
1554, 31565.4219, -82789.5391, 11.28630543, -69.1295
1555, 31508.0781, -82788.5078, 11.28902912, -69.1639
1556, 31636.8984, -82930.9609, 11.26626492, -69.1189
1557, 31578.7422, -82784.2422, 11.28633118, -69.1202
1558, 31620.5000, -82856.6641, 11.27582550, -69.1117
1559, 31606.9219, -82876.3203, 11.27410603, -69.1244
1560, 31491.4219, -82854.3672, 11.28194237, -69.1891
1561, 31470.4219, -82738.1953, 11.29673386, -69.1751
1562, 31532.9219, -82878.3203, 11.27721786, -69.1696
1563, 31545.2969, -82804.6016, 11.28542519, -69.1451
1564, 31567.4375, -82800.6016, 11.28489780, -69.1308
1565, 31573.4531, -82833.7891, 11.28067684, -69.1348
1566, 31668.3125, -82836.5234, 11.27604866, -69.0782
1567, 31637.3828, -82902.2422, 11.26964951, -69.1120
1568, 31558.3750, -82813.6641, 11.28375435, -69.1393
1569, 31487.5938, -82581.0078, 11.31472778, -69.1285
1570, 31551.0781, -82789.3047, 11.28698444, -69.1381
1571, 31601.6250, -82862.9609, 11.27593327, -69.1245
1572, 31519.6328, -82820.6953, 11.28467274, -69.1643
1573, 31572.9297, -82925.3828, 11.26981926, -69.1562
1574, 31546.0781, -82635.9766, 11.30549240, -69.1058
1575, 31550.8438, -82740.7266, 11.29278088, -69.1271
1576, 31621.5156, -82862.2109, 11.27512074, -69.1124
1577, 31527.4219, -82816.4297, 11.28482819, -69.1587
1578, 31502.0312, -82818.1641, 11.28577137, -69.1744
1579, 31624.5156, -82815.9297, 11.28048420, -69.0999
1580, 31506.9141, -82608.8672, 11.31051731, -69.1232
1581, 31661.8125, -82894.9141, 11.26941204, -69.0956
1582, 31538.2891, -82703.0547, 11.29784203, -69.1260
1583, 31604.3750, -82768.1328, 11.28708363, -69.1010
1584, 31536.2500, -82754.8203, 11.29176331, -69.1391
1585, 31464.7344, -82627.9453, 11.31015682, -69.1532
1586, 31510.6094, -82770.8672, 11.29101562, -69.1583
1587, 31529.7656, -82624.6953, 11.30758286, -69.1130
1588, 31489.6953, -82828.9609, 11.28504467, -69.1843
1589, 31526.1562, -82825.2266, 11.28383827, -69.1614
1590, 31495.8438, -82673.6484, 11.30328178, -69.1449
1591, 31655.9844, -82847.3516, 11.27532291, -69.0881
1592, 31540.0156, -82791.2734, 11.28725243, -69.1453
1593, 31703.0000, -82807.2891, 11.27794552, -69.0505
1594, 31575.9688, -82690.4922, 11.29762554, -69.1003
1595, 31625.4922, -82758.5703, 11.28726196, -69.0861
1596, 31601.0938, -82703.0391, 11.29498577, -69.0880
1597, 31494.7578, -82793.7578, 11.28900719, -69.1732
1598, 31584.7734, -82754.5703, 11.28958988, -69.1097
1599, 31603.8672, -82733.9453, 11.29117775, -69.0934
1600, 31532.2422, -82732.6797, 11.29458427, -69.1365
1601, 31514.1328, -82758.8047, 11.29229259, -69.1534
1602, 31524.2188, -82688.4922, 11.30021954, -69.1311
1603, 31563.3750, -82841.3516, 11.28023434, -69.1427
1604, 31540.5156, -82825.4609, 11.28315926, -69.1528
1605, 31524.7344, -82659.8359, 11.30361557, -69.1242
1606, 31578.5000, -82798.5859, 11.28463554, -69.1237
1607, 31508.4062, -82648.5391, 11.30570889, -69.1315
1608, 31560.1406, -82713.3672, 11.29561901, -69.1151
1609, 31595.5625, -82704.0391, 11.29511833, -69.0916
1610, 31455.8828, -82689.4453, 11.30321217, -69.1727
1611, 31599.8125, -82649.0391, 11.30148315, -69.0763
1612, 31537.0312, -82649.0391, 11.30434513, -69.1143
1613, 31519.9688, -82617.8984, 11.30884171, -69.1174
1614, 31521.1797, -82734.7109, 11.29484463, -69.1436
1615, 31532.5000, -82718.3984, 11.29627514, -69.1330
1616, 31580.5000, -82683.9609, 11.29819870, -69.0960
1617, 31592.7969, -82673.1641, 11.29892540, -69.0861
1618, 31493.1484, -82517.3203, 11.32209778, -69.1104
1619, 31603.3594, -82699.7734, 11.29527187, -69.0859
1620, 31556.8750, -82711.1016, 11.29603672, -69.1166
1621, 31483.7969, -82670.1328, 11.30424881, -69.1514
1622, 31642.6953, -82586.9766, 11.30693150, -69.0360
1623, 31555.3594, -82734.2109, 11.29335213, -69.1228
1624, 31593.3281, -82770.1484, 11.28734684, -69.1082
1625, 31726.0547, -82745.9141, 11.28418922, -69.0224
1626, 31610.9453, -82835.5547, 11.27876759, -69.1126
1627, 31707.4375, -82737.8828, 11.28599167, -69.0318
1628, 31575.9766, -82816.1641, 11.28265858, -69.1293
1629, 31653.9609, -82836.2891, 11.27672863, -69.0868
1630, 31625.9375, -82667.1016, 11.29813766, -69.0647
1631, 31462.9531, -82665.3359, 11.30576992, -69.1629
1632, 31627.5469, -82832.5078, 11.27837563, -69.1019
1633, 31569.9375, -82782.9766, 11.28688145, -69.1253
1634, 31524.4531, -82674.1328, 11.30192184, -69.1277
1635, 31572.6562, -82562.6953, 11.31303406, -69.0727
1636, 31627.4844, -82706.7891, 11.29333687, -69.0729
1637, 31576.4766, -82724.6641, 11.29352951, -69.1079
1638, 31521.2266, -82483.7109, 11.32483864, -69.0856
1639, 31572.1953, -82716.8672, 11.29465294, -69.1087
1640, 31568.8750, -82526.3047, 11.31755924, -69.0666
1641, 31582.4688, -82632.2422, 11.30427933, -69.0829
1642, 31566.1719, -82746.5391, 11.29139137, -69.1191
1643, 31617.7344, -82825.7422, 11.27962494, -69.1062
1644, 31565.8984, -82635.2266, 11.30467796, -69.0936
1645, 31604.0781, -82656.8203, 11.30035973, -69.0755
1646, 31585.5000, -82648.8047, 11.30216408, -69.0849
1647, 31483.3438, -82573.2422, 11.31585121, -69.1293
1648, 31485.8750, -82492.9922, 11.32534504, -69.1092
1649, 31495.8828, -82610.8984, 11.31077576, -69.1304
1650, 31496.1406, -82596.5859, 11.31247616, -69.1269
1651, 31547.5625, -82487.4922, 11.32318115, -69.0705
1652, 31588.7422, -82588.3047, 11.30923843, -69.0689
1653, 31463.5625, -82511.2734, 11.32417488, -69.1269
1654, 31665.9219, -82714.0391, 11.29072189, -69.0514
1655, 31591.0156, -82647.8047, 11.30203152, -69.0813
1656, 31542.5469, -82710.8672, 11.29671669, -69.1252
1657, 31665.3984, -82679.8828, 11.29481316, -69.0438
1658, 31633.4375, -82614.3672, 11.30408478, -69.0479
1659, 31565.6641, -82649.5547, 11.30297852, -69.0971
1660, 31537.7812, -82606.1016, 11.30943871, -69.1039
1661, 31600.2969, -82620.4141, 11.30487728, -69.0694
1662, 31545.5625, -82601.8672, 11.30958939, -69.0982
1663, 31552.3594, -82654.8203, 11.30295658, -69.1063
1664, 31495.8984, -82548.1328, 11.31828308, -69.1159
1665, 31568.3906, -82554.9297, 11.31415749, -69.0735
1666, 31494.4219, -82383.2266, 11.33811951, -69.0786
1667, 31650.5469, -82645.5078, 11.29958820, -69.0448
1668, 31454.8203, -82447.3516, 11.33223820, -69.1174
1669, 31555.6016, -82594.3359, 11.31003094, -69.0904
1670, 31562.9062, -82618.6641, 11.30679226, -69.0916
1671, 31537.7812, -82668.8828, 11.30194187, -69.1184
1672, 31544.3125, -82547.9297, 11.31609535, -69.0865
1673, 31565.8906, -82572.4922, 11.31217194, -69.0791
1674, 31617.3438, -82588.7734, 11.30787563, -69.0517
1675, 31479.8359, -82585.2734, 11.31457233, -69.1342
1676, 31517.7188, -82558.4453, 11.31605244, -69.1050
1677, 31569.6406, -82546.1484, 11.31515026, -69.0707
1678, 31484.5781, -82627.1953, 11.30934334, -69.1410
1679, 31586.3594, -82403.4922, 11.33146572, -69.0275
1680, 31603.1719, -82448.8203, 11.32526207, -69.0278
1681, 31483.8125, -82607.3516, 11.31175041, -69.1369
1682, 31588.5156, -82665.3672, 11.30005074, -69.0869
1683, 31609.9922, -82501.6953, 11.31861973, -69.0360
1684, 31623.3438, -82559.1641, 11.31113720, -69.0412
1685, 31585.4375, -82523.3047, 11.31715965, -69.0559
1686, 31533.2656, -82549.9141, 11.31636333, -69.0936
1687, 31540.5391, -82511.5234, 11.32062435, -69.0803
1688, 31591.2344, -82570.7266, 11.31122494, -69.0633
1689, 31517.4531, -82572.7578, 11.31435299, -69.1085
1690, 31488.6641, -82398.5078, 11.33654881, -69.0856
1691, 31567.6562, -82597.8203, 11.30906487, -69.0839
1692, 31549.5781, -82623.9453, 11.30676937, -69.1009
1693, 31511.4531, -82539.6016, 11.31859398, -69.1045
1694, 31520.2344, -82540.8828, 11.31803989, -69.0994
1695, 31474.0703, -82537.8516, 11.32051086, -69.1267
1696, 31496.1719, -82408.5234, 11.33500290, -69.0834
1697, 31408.8516, -82555.3672, 11.32138824, -69.1703
1698, 31451.3047, -82459.3828, 11.33095646, -69.1224
1699, 31470.3594, -82438.8359, 11.33254814, -69.1061
1700, 31632.5625, -82797.3047, 11.28233337, -69.0907
1701, 31587.4062, -82471.6484, 11.32325172, -69.0427
1702, 31630.5391, -82786.2422, 11.28374100, -69.0894
1703, 31483.5938, -82558.9297, 11.31755257, -69.1258
1704, 31564.3828, -82532.8672, 11.31698036, -69.0708
1705, 31636.1641, -82582.4766, 11.30776691, -69.0389
1706, 31504.6328, -82674.9141, 11.30273056, -69.1398
1707, 31424.6094, -82595.2734, 11.31589222, -69.1699
1708, 31481.1250, -82451.1172, 11.33058357, -69.1024
1709, 31491.6250, -82540.3828, 11.31940556, -69.1167
1710, 31614.7969, -82543.6016, 11.31338882, -69.0428
1711, 31546.5469, -82544.6328, 11.31638718, -69.0844
1712, 31433.8438, -82331.6484, 11.34710026, -69.1034
1713, 31420.7578, -82447.8203, 11.33374023, -69.1382
1714, 31538.7500, -82423.5547, 11.33124638, -69.0610
1715, 31518.4531, -82327.6484, 11.34369183, -69.0511
1716, 31416.9688, -82474.1484, 11.33075428, -69.1466
1717, 31619.6094, -82585.5078, 11.30816174, -69.0496
1718, 31568.4375, -82743.2578, 11.29168034, -69.1170
1719, 31515.2188, -82450.6328, 11.32907867, -69.0816
1720, 31448.0156, -82519.8047, 11.32386208, -69.1383
1721, 31567.3828, -82549.4141, 11.31486320, -69.0729
1722, 31558.3438, -82499.7422, 11.32122040, -69.0668
1723, 31560.3281, -82448.1016, 11.32731438, -69.0536
1724, 31540.2812, -82525.8359, 11.31892300, -69.0838
1725, 31617.9219, -82685.6953, 11.29628563, -69.0738
1726, 31449.2188, -82573.7109, 11.31735134, -69.1500
1727, 31459.5234, -82551.8984, 11.31949329, -69.1388
1728, 31552.8438, -82563.4609, 11.31384754, -69.0849
1729, 31529.4609, -82325.6328, 11.34342766, -69.0439
1730, 31499.9375, -82444.8516, 11.33047199, -69.0895
1731, 31580.8906, -82467.1484, 11.32408905, -69.0456
1732, 31555.8281, -82454.6328, 11.32673836, -69.0579
1733, 31460.5938, -82432.0859, 11.33380604, -69.1104
1734, 31409.5938, -82575.1953, 11.31897926, -69.1744
1735, 31455.8281, -82452.8672, 11.33153057, -69.1181
1736, 31529.7500, -82687.4766, 11.30008888, -69.1275
1737, 31544.0625, -82562.2109, 11.31439877, -69.0899
1738, 31536.2812, -82629.2109, 11.30674648, -69.1101
1739, 31662.5391, -82586.2109, 11.30611420, -69.0238
1740, 31548.8125, -82478.6953, 11.32417679, -69.0677
1741, 31718.6250, -82658.7109, 11.29490566, -69.0067
1742, 31583.9531, -82546.3984, 11.31446648, -69.0621
1743, 31503.4375, -82432.8359, 11.33175278, -69.0846
1744, 31513.2031, -82439.5859, 11.33049583, -69.0802
1745, 31522.4844, -82474.9453, 11.32583237, -69.0828
1746, 31560.2812, -82385.4609, 11.33482647, -69.0391
1747, 31348.8906, -82412.4453, 11.34127808, -69.1737
1748, 31532.0156, -82558.6953, 11.31537056, -69.0964
1749, 31448.2188, -82568.1797, 11.31805992, -69.1494
1750, 31595.0469, -82669.8828, 11.29921341, -69.0840
1751, 31447.5312, -82485.7109, 11.32797050, -69.1307
1752, 31568.5469, -82352.6484, 11.33838463, -69.0265
1753, 31499.4141, -82536.1172, 11.31956100, -69.1109
1754, 31437.2812, -82444.8359, 11.33334255, -69.1275
1755, 31578.9141, -82518.8047, 11.31799698, -69.0588
1756, 31479.1484, -82377.4766, 11.33951187, -69.0865
1757, 31615.0859, -82592.0391, 11.30758858, -69.0538
1758, 31586.4375, -82528.8359, 11.31645298, -69.0565
1759, 31540.2812, -82525.8359, 11.31892300, -69.0838
1760, 31564.6406, -82581.2734, 11.31117916, -69.0819
1761, 31553.0781, -82486.4609, 11.32305145, -69.0669
1762, 31548.8125, -82478.6953, 11.32417679, -69.0677
1763, 31536.2500, -82441.1172, 11.32925510, -69.0666
1764, 31595.7500, -82564.1953, 11.31179905, -69.0591
1765, 31472.8906, -82358.6953, 11.34205627, -69.0859
1766, 31497.1719, -82351.4297, 11.34181404, -69.0695
1767, 31470.3281, -82501.4922, 11.32503700, -69.1206
1768, 31342.4844, -82345.3359, 11.34964371, -69.1621
1769, 31596.7109, -82506.9922, 11.31859493, -69.0453
1770, 31481.9062, -82345.6797, 11.34320545, -69.0775
1771, 31691.8281, -82543.7578, 11.30984116, -68.9962
1772, 31505.6875, -82492.2422, 11.32452869, -69.0970
1773, 31448.3047, -82442.8359, 11.33307934, -69.1204
1774, 31513.4531, -82487.9609, 11.32468605, -69.0913
1775, 31429.5547, -82386.4609, 11.34070683, -69.1187
1776, 31599.6250, -82398.2109, 11.33148861, -69.0182
1777, 31550.0312, -82407.2578, 11.33268356, -69.0504
1778, 31492.8750, -82594.3203, 11.31289482, -69.1284
1779, 31543.5234, -82402.7734, 11.33351994, -69.0533
1780, 31477.6328, -82400.5234, 11.33681393, -69.0928
1781, 31460.3281, -82446.3672, 11.33210373, -69.1139
1782, 31511.4453, -82351.6797, 11.34112740, -69.0609
1783, 31511.9688, -82448.3828, 11.32949734, -69.0830
1784, 31411.5156, -82412.4922, 11.33840561, -69.1357
1785, 31598.6719, -82455.3516, 11.32468700, -69.0321
1786, 31479.6406, -82348.9297, 11.34291935, -69.0796
1787, 31490.1562, -82438.1016, 11.33172989, -69.0939
1788, 31468.6328, -82350.9297, 11.34318447, -69.0867
1789, 31519.9844, -82492.4766, 11.32384586, -69.0884
1790, 31535.2734, -82498.2578, 11.32245350, -69.0805
1791, 31583.4531, -82574.9922, 11.31107044, -69.0690
1792, 31437.0625, -82396.4922, 11.33915806, -69.1165
1793, 31645.9531, -82589.2578, 11.30650997, -69.0345
1794, 31520.2031, -82352.9297, 11.34057426, -69.0559
1795, 31454.5312, -82524.3047, 11.32302570, -69.1354
1796, 31518.9531, -82361.7109, 11.33957672, -69.0587
1797, 31536.7812, -82475.1797, 11.32514858, -69.0742
1798, 31488.1562, -82427.0703, 11.33314514, -69.0925
1799, 31399.4844, -82408.9922, 11.33937740, -69.1422
1800, 31520.2344, -82540.8828, 11.31803989, -69.0994
1801, 31442.5703, -82395.4922, 11.33902550, -69.1129
1802, 31565.7891, -82384.4609, 11.33469391, -69.0356
1803, 31474.6328, -82383.9922, 11.33893585, -69.0908
1804, 31403.7422, -82416.7422, 11.33825207, -69.1414
1805, 31464.5859, -82454.1172, 11.33097935, -69.1131
1806, 31442.3594, -82347.1641, 11.34484386, -69.1018
1807, 31590.9609, -82522.3047, 11.31702709, -69.0523
1808, 31566.1094, -82495.4766, 11.32137489, -69.0611
1809, 31585.7344, -82634.4766, 11.30386257, -69.0814
1810, 31570.8672, -82474.6641, 11.32364845, -69.0534
1811, 31542.4922, -82334.6328, 11.34174728, -69.0381
1812, 31440.0625, -82413.0391, 11.33703327, -69.1185
1813, 31421.1016, -82308.3516, 11.35048962, -69.1057
1814, 31509.2031, -82480.2109, 11.32580853, -69.0921
1815, 31590.1875, -82502.4922, 11.31943321, -69.0482
1816, 31545.2188, -82302.8516, 11.34543991, -69.0291
1817, 31495.1641, -82465.6641, 11.32819557, -69.0972
1818, 31497.1719, -82414.0391, 11.33429527, -69.0840
1819, 31351.9453, -82539.9922, 11.32582378, -69.2013
1820, 31587.6562, -82457.3828, 11.32494831, -69.0392
1821, 31509.6875, -82514.3047, 11.32170391, -69.0997
1822, 31509.7031, -82389.0078, 11.33672428, -69.0706
1823, 31450.6562, -82251.8359, 11.35593414, -69.0746
1824, 31452.3672, -82339.6641, 11.34528542, -69.0940
1825, 31511.9531, -82511.0391, 11.32199001, -69.0975
1826, 31557.7969, -82402.9922, 11.33283806, -69.0447
1827, 31513.7031, -82348.4297, 11.34141350, -69.0588
1828, 31454.1172, -82364.9453, 11.34216595, -69.0988
1829, 31584.3906, -82455.1016, 11.32537079, -69.0407
1830, 31467.8906, -82331.1797, 11.34559250, -69.0826
1831, 31539.2344, -82332.3984, 11.34216499, -69.0396
1832, 31369.1094, -82272.2891, 11.35722160, -69.1290
1833, 31558.0391, -82388.7422, 11.33453655, -69.0413
1834, 31500.4219, -82478.9453, 11.32636261, -69.0971
1835, 31500.4219, -82478.9453, 11.32636261, -69.0971
1836, 31374.7266, -82382.1641, 11.34373665, -69.1510
1837, 31421.0703, -82370.9453, 11.34296131, -69.1202
1838, 31449.0625, -82462.6328, 11.33066845, -69.1245
1839, 31541.7656, -82440.1016, 11.32912350, -69.0630
1840, 31440.3594, -82336.1328, 11.34626102, -69.1005
1841, 31543.0156, -82431.3359, 11.33011818, -69.0602
1842, 31627.7969, -82489.9141, 11.31921291, -69.0225
1843, 31402.1719, -82203.8203, 11.36395645, -69.0930
1844, 31435.6250, -82294.3672, 11.35150528, -69.0937
1845, 31447.8594, -82346.1484, 11.34471226, -69.0982
1846, 31417.2812, -82397.2266, 11.33997726, -69.1286
1847, 31547.8047, -82473.1641, 11.32488537, -69.0670
1848, 31306.5859, -82272.2266, 11.36010075, -69.1670
1849, 31564.3359, -82470.1484, 11.32448864, -69.0563
1850, 31550.2344, -82330.3828, 11.34190083, -69.0324
1851, 31505.1875, -82332.9297, 11.34366703, -69.0604
1852, 31392.7031, -82120.3828, 11.37446785, -69.0793
1853, 31603.2344, -82511.5078, 11.31775570, -69.0424
1854, 31490.1562, -82250.3359, 11.35429478, -69.0503
1855, 31493.9219, -82286.6172, 11.34975529, -69.0564
1856, 31465.3906, -82348.6797, 11.34360409, -69.0882
1857, 31500.6641, -82276.8672, 11.35061741, -69.0501
1858, 31584.0938, -82406.7578, 11.33117771, -69.0296
1859, 31453.6406, -82268.3516, 11.35380745, -69.0767
1860, 31513.2031, -82376.9609, 11.33800983, -69.0657
1861, 31501.1797, -82373.4609, 11.33898258, -69.0722
1862, 31434.6250, -82288.8359, 11.35221672, -69.0930
1863, 31458.1094, -82387.0078, 11.33933258, -69.1015
1864, 31537.1875, -82258.8203, 11.35110474, -69.0237
1865, 31432.2891, -82417.2578, 11.33688259, -69.1242
1866, 31514.2031, -82382.4766, 11.33730221, -69.0664
1867, 31385.9219, -82192.5703, 11.36606216, -69.1002
1868, 31412.3750, -82244.5859, 11.35857010, -69.0962
1869, 31540.9922, -82357.6953, 11.33904552, -69.0444
1870, 31646.0469, -82449.5078, 11.32320976, -69.0020
1871, 31529.2422, -82402.5234, 11.33420563, -69.0619
1872, 31575.8672, -82439.5859, 11.32762146, -69.0422
1873, 31496.1641, -82345.9297, 11.34251976, -69.0688
1874, 31418.6094, -82263.3359, 11.35602474, -69.0968
1875, 31488.6562, -82335.8984, 11.34407139, -69.0711
1876, 31444.1562, -82122.3828, 11.37184715, -69.0485
1877, 31501.4141, -82234.0859, 11.35573292, -69.0397
1878, 31391.7969, -82350.6641, 11.34674263, -69.1333
1879, 31444.1406, -82247.3516, 11.35677433, -69.0776
1880, 31473.8906, -82364.2109, 11.34134674, -69.0866
1881, 31377.9141, -82211.0547, 11.36420059, -69.1094
1882, 31474.6406, -82258.8516, 11.35398483, -69.0617
1883, 31560.4375, -82246.0547, 11.35156822, -69.0066
1884, 31453.6562, -82205.8359, 11.36133862, -69.0621
1885, 31403.3750, -82257.5859, 11.35741806, -69.1047
1886, 31480.6641, -82291.8672, 11.34973335, -69.0657
1887, 31466.8750, -82388.2109, 11.33878517, -69.0964
1888, 31507.4297, -82329.6641, 11.34395695, -69.0582
1889, 31506.1406, -82213.3203, 11.35801506, -69.0320
1890, 31518.4766, -82390.2422, 11.33617306, -69.0656
1891, 31542.4453, -82272.0859, 11.34926605, -69.0236
1892, 31439.8594, -82302.1328, 11.35037518, -69.0929
1893, 31561.0469, -82405.2578, 11.33241653, -69.0433
1894, 31454.6406, -82273.8672, 11.35309792, -69.0773
1895, 31540.9531, -82295.1016, 11.34656811, -69.0299
1896, 31382.6719, -82190.3203, 11.36648369, -69.1017
1897, 31503.6797, -82355.9453, 11.34097195, -69.0666
1898, 31458.6562, -82233.3359, 11.35779381, -69.0655
1899, 31631.0625, -82492.1797, 11.31879234, -69.0210
1900, 31431.9062, -82195.5859, 11.36357784, -69.0730
1901, 31528.4609, -82320.1328, 11.34413433, -69.0433
1902, 31483.6328, -82183.3203, 11.36266994, -69.0387
1903, 31402.3281, -82314.6016, 11.35059929, -69.1186
1904, 31412.8594, -82278.5859, 11.35445118, -69.1038
1905, 31482.1562, -82268.8516, 11.35243511, -69.0594
1906, 31460.1484, -82272.8828, 11.35296249, -69.0738
1907, 31622.5156, -82476.6328, 11.32104397, -69.0226
1908, 31489.1562, -82307.3828, 11.34747696, -69.0641
1909, 31541.1562, -82218.3047, 11.35579777, -69.0118
1910, 31448.6562, -82240.8203, 11.35735226, -69.0733
1911, 31469.1406, -82322.3984, 11.34659100, -69.0798
1912, 31479.3672, -82113.1484, 11.37133408, -69.0249
1913, 31536.6641, -82224.8047, 11.35522270, -69.0161
1914, 31482.4062, -82317.1641, 11.34661007, -69.0705
1915, 31356.3125, -82311.5703, 11.35307693, -69.1458
1916, 31475.1406, -82355.4609, 11.34234047, -69.0838
1917, 31419.8750, -82254.5859, 11.35702038, -69.0940
1918, 31564.0781, -82421.7891, 11.33029556, -69.0453
1919, 31405.9141, -82177.5859, 11.36694813, -69.0846
1920, 31471.8750, -82103.1484, 11.37288761, -69.0271
1921, 31473.6406, -82378.4766, 11.33964443, -69.0901
1922, 31551.8281, -82495.2422, 11.32205677, -69.0697
1923, 31511.4453, -82351.6797, 11.34112740, -69.0609
1924, 31426.6094, -82307.3828, 11.35035229, -69.1021
1925, 31427.8906, -82236.1016, 11.35887909, -69.0848
1926, 31491.4062, -82241.6016, 11.35528851, -69.0475
1927, 31463.9062, -82184.0859, 11.36348820, -69.0508
1928, 31491.4219, -82304.1328, 11.34776306, -69.0620
1929, 31485.3984, -82333.6641, 11.34448910, -69.0725
1930, 31485.9062, -82367.6953, 11.34037685, -69.0801
1931, 31467.6562, -82220.3359, 11.35894489, -69.0570
1932, 31544.5000, -82345.6797, 11.34032726, -69.0395
1933, 31475.9062, -82250.1016, 11.35498047, -69.0589
1934, 31458.6250, -82358.4297, 11.34274197, -69.0945
1935, 31479.1406, -82252.3359, 11.35456181, -69.0574
1936, 31453.3984, -82220.0859, 11.35963345, -69.0656
1937, 31539.7500, -82366.4609, 11.33805084, -69.0472
1938, 31526.2188, -82323.3828, 11.34384727, -69.0454
1939, 31568.7656, -82338.3984, 11.34008503, -69.0230
1940, 31450.4062, -82141.1328, 11.36929512, -69.0490
1941, 31435.4141, -82121.1172, 11.37240505, -69.0535
1942, 31441.1328, -82230.8359, 11.35890293, -69.0755
1943, 31522.7031, -82335.3984, 11.34256554, -69.0503
1944, 31322.5156, -82124.5703, 11.37720108, -69.1230
1945, 31482.8906, -82163.5859, 11.36508465, -69.0345
1946, 31440.4219, -82023.7578, 11.38394356, -69.0277
1947, 31323.0000, -82158.5078, 11.37307549, -69.1306
1948, 31424.4062, -82185.5859, 11.36513042, -69.0752
1949, 31504.1641, -82264.8516, 11.35190105, -69.0452
1950, 31469.8906, -82279.6328, 11.35170174, -69.0694
1951, 31442.0938, -82361.4453, 11.34313869, -69.1053
1952, 31458.1562, -82261.8359, 11.35438442, -69.0724
1953, 31452.8750, -82311.1328, 11.34869385, -69.0871
1954, 31475.3984, -82278.6172, 11.35157013, -69.0658
1955, 31477.3906, -82227.0703, 11.35768509, -69.0526
1956, 31497.4062, -82212.0859, 11.35856724, -69.0370
1957, 31458.3906, -82247.6016, 11.35608768, -69.0690
1958, 31448.6562, -82240.8203, 11.35735226, -69.0733
1959, 31538.5781, -82110.8672, 11.36886692, -68.9883
1960, 31471.3906, -82256.5859, 11.35440731, -69.0631
1961, 31380.6875, -82179.3203, 11.36790276, -69.1003
1962, 31460.4062, -82196.1016, 11.36220169, -69.0557
1963, 31393.6562, -82188.3203, 11.36621857, -69.0945
1964, 31494.8828, -82167.1016, 11.36410522, -69.0280
1965, 31421.9219, -82140.6016, 11.37067413, -69.0662
1966, 31470.9062, -82222.5859, 11.35852528, -69.0555
1967, 31503.1562, -82259.3672, 11.35260868, -69.0445
1968, 31556.6016, -82147.3047, 11.36363697, -68.9859
1969, 31637.5000, -82434.0078, 11.32545948, -69.0036
1970, 31547.5078, -82362.1953, 11.33820724, -69.0415
1971, 31406.6562, -82197.3203, 11.36453342, -69.0887
1972, 31484.6406, -82188.8359, 11.36195755, -69.0393
1973, 31463.8906, -82121.6172, 11.37102699, -69.0363
1974, 31480.9062, -82215.0859, 11.35896587, -69.0477
1975, 31385.4844, -82096.1484, 11.37773037, -69.0781
1976, 31568.7266, -82275.8203, 11.34760571, -69.0085
1977, 31503.6562, -82230.8359, 11.35602093, -69.0376
1978, 31405.2109, -82095.4297, 11.37690544, -69.0659
1979, 31536.6094, -82162.3203, 11.36275291, -69.0016
1980, 31436.6641, -82112.3828, 11.37340164, -69.0507
1981, 31514.4062, -82243.0859, 11.35404968, -69.0339
1982, 31527.9062, -82223.5547, 11.35577774, -69.0211
1983, 31619.1875, -82411.7266, 11.32896996, -69.0095
1984, 31429.9219, -82184.6016, 11.36499500, -69.0716
1985, 31439.6641, -82066.4453, 11.37881565, -69.0382
1986, 31337.8828, -82005.5234, 11.39090443, -69.0860
1987, 31495.6562, -82249.3516, 11.35416031, -69.0467
1988, 31455.8906, -82140.1172, 11.36916351, -69.0455
1989, 31483.3828, -82135.1172, 11.36849594, -69.0276
1990, 31348.3359, -82031.9609, 11.38721752, -69.0858
1991, 31535.8906, -82205.0703, 11.35763454, -69.0120
1992, 31554.1094, -82164.8047, 11.36164284, -68.9915
1993, 31481.5625, -81985.1016, 11.38671112, -68.9937
1994, 31498.4062, -82217.5859, 11.35785866, -69.0377
1995, 31523.1250, -82181.8203, 11.36102581, -69.0143
1996, 31428.3750, -82270.1016, 11.35475922, -69.0924
