Acc Num, Acceleration1(mg), Acceleration2(mg), Acceleration3(mg), Angular Rate1(mdps), Angular Rate2(mdps), Angular Rate3(mdps)
13222, -87.3520, -334.4020, 941.3520, -4410.0000, 1435.0000, 350.0000
13223, -86.7420, -331.1080, 942.6940, -10290.0000, 1260.0000, 1365.0000
13224, -86.9860, -330.1320, 943.4260, -11340.0000, 1085.0000, 1505.0000
13225, -87.7180, -330.3760, 943.3040, -10010.0000, 875.0000, 1890.0000
13226, -88.9380, -331.2300, 942.6940, -3325.0000, -140.0000, 490.0000
13227, -90.5240, -332.8160, 942.6940, -805.0000, -2555.0000, 140.0000
13228, -91.2560, -334.2800, 943.1820, 700.0000, -2590.0000, -1400.0000
13229, -91.6220, -335.3780, 942.2060, 1470.0000, -665.0000, -1050.0000
13230, -92.5980, -335.6220, 941.1080, -3220.0000, -805.0000, 980.0000
13231, -93.6960, -335.0120, 941.8400, -10150.0000, -1400.0000, 3290.0000
13232, -94.3060, -335.0120, 941.9620, -9765.0000, -1505.0000, 2485.0000
13233, -94.4280, -337.6960, 940.6200, 3955.0000, -2205.0000, -1575.0000
13234, -94.3060, -341.2340, 939.4000, 5950.0000, -1400.0000, -2065.0000
13235, -94.4280, -342.5760, 938.6680, 1715.0000, -1540.0000, -805.0000
13236, -94.5500, -342.0880, 938.7900, -5390.0000, -1190.0000, 385.0000
13237, -94.3060, -342.3320, 938.4240, -6370.0000, 490.0000, 1190.0000
13238, -94.6720, -343.4300, 937.2040, -6300.0000, 840.0000, 1120.0000
13239, -94.6720, -345.1380, 936.8380, -5740.0000, 280.0000, -455.0000
13240, -94.4280, -346.9680, 936.8380, -5635.0000, -315.0000, 350.0000
13241, -94.9160, -347.7000, 936.4720, -9975.0000, -560.0000, 1015.0000
13242, -95.5260, -350.0180, 935.8620, 1470.0000, -1855.0000, -1085.0000
13243, -95.8920, -353.4340, 935.0080, 2030.0000, -1890.0000, -1365.0000
13244, -96.1360, -355.0200, 934.1540, 1295.0000, -1190.0000, -1435.0000
13245, -97.2340, -356.2400, 932.8120, 2625.0000, -1120.0000, -175.0000
13246, -99.0640, -356.6060, 932.0800, -35.0000, -2240.0000, 1855.0000
13247, -100.2840, -357.2160, 932.6900, -1435.0000, -3850.0000, 700.0000
13248, -98.5760, -358.9240, 932.8120, -2030.0000, -1820.0000, -1365.0000
13249, -96.1360, -361.1200, 930.9820, 1610.0000, 1260.0000, -1225.0000
13250, -96.3800, -363.0720, 928.7860, -700.0000, 2240.0000, 0.0000
13251, -96.6240, -364.0480, 928.5420, -2800.0000, 700.0000, 350.0000
13252, -95.5260, -364.7800, 929.5180, -8085.0000, 105.0000, -105.0000
13253, -95.0380, -366.1220, 929.6400, -2065.0000, -455.0000, -1190.0000
13254, -95.6480, -368.5620, 928.6640, 4270.0000, -805.0000, -1960.0000
13255, -96.8680, -370.5140, 927.8100, 1750.0000, -1260.0000, -1365.0000
13256, -97.8440, -370.6360, 927.4440, -420.0000, -595.0000, -105.0000
13257, -98.6980, -370.6360, 926.2240, -840.0000, 210.0000, 1470.0000
13258, -100.0400, -370.8800, 925.6140, -980.0000, -2030.0000, 805.0000
13259, -100.5280, -372.9540, 926.9560, 3535.0000, -3955.0000, -2205.0000
13260, -98.9420, -375.3940, 926.7120, 1995.0000, -280.0000, -1190.0000
13261, -97.7220, -374.7840, 924.5160, -2870.0000, 1680.0000, 245.0000
13262, -98.0880, -375.5160, 923.4180, 2100.0000, 1505.0000, -1260.0000
13263, -97.6000, -378.4440, 923.4180, 2310.0000, 1015.0000, -2030.0000
13264, -96.6240, -378.6880, 923.7840, -70.0000, 210.0000, -1680.0000
13265, -96.8680, -378.8100, 924.2720, 2520.0000, -1190.0000, -2485.0000
13266, -97.7220, -380.1520, 924.2720, 5845.0000, -1015.0000, -3185.0000
13267, -98.4540, -380.6400, 923.5400, 4795.0000, -735.0000, -1960.0000
13268, -98.9420, -379.2980, 923.2960, -3640.0000, 35.0000, 1890.0000
13269, -99.6740, -376.7360, 923.5400, -9380.0000, -350.0000, 4305.0000
13270, -101.0160, -376.8580, 923.7840, 840.0000, -3080.0000, -700.0000
13271, -101.1380, -381.0060, 923.7840, 8890.0000, -2380.0000, -3430.0000
13272, -99.3080, -382.7140, 922.8080, 3185.0000, 560.0000, -1680.0000
13273, -98.6980, -380.8840, 921.8320, -1295.0000, 1400.0000, 70.0000
13274, -99.1860, -380.1520, 921.7100, -4655.0000, 1540.0000, 945.0000
13275, -98.2100, -381.0060, 922.1980, -1400.0000, 735.0000, -1050.0000
13276, -96.6240, -382.4700, 922.6860, 350.0000, 770.0000, -2170.0000
13277, -97.1120, -382.9580, 922.4420, 1330.0000, 105.0000, -1925.0000
13278, -99.1860, -382.8360, 922.4420, 945.0000, -1575.0000, -665.0000
13279, -100.2840, -382.8360, 922.8080, 700.0000, -1750.0000, -945.0000
13280, -100.0400, -382.8360, 922.6860, 910.0000, -735.0000, -385.0000
13281, -100.5280, -382.4700, 922.0760, -2975.0000, -700.0000, 1015.0000
13282, -101.3820, -381.7380, 922.1980, -7420.0000, -1225.0000, 2100.0000
13283, -101.5040, -381.9820, 922.3200, -8680.0000, -665.0000, 1610.0000
13284, -100.8940, -383.2020, 921.7100, -8260.0000, -420.0000, -35.0000
13285, -100.2840, -385.5200, 921.4660, 2485.0000, -1715.0000, -3220.0000
13286, -100.5280, -388.8140, 920.4900, 10395.0000, -630.0000, -4235.0000
13287, -101.2600, -389.6680, 918.9040, -3640.0000, 2765.0000, -1680.0000
13288, -101.1380, -388.4480, 918.0500, -4865.0000, 3395.0000, -3885.0000
13289, -101.3820, -390.4000, 918.2940, 17640.0000, -4375.0000, -6860.0000
13290, -102.3580, -393.2060, 920.3680, 11515.0000, -9765.0000, -8925.0000
13291, -103.8220, -394.3040, 924.0280, -3185.0000, -14840.0000, -11270.0000
13292, -104.4320, -394.4260, 926.1020, 20860.0000, -20090.0000, -10570.0000
13293, -102.9680, -393.8160, 926.5900, 36155.0000, -25095.0000, -6545.0000
13294, -101.1380, -392.2300, 929.0300, 20580.0000, -27230.0000, -6825.0000
13295, -98.3320, -389.4240, 931.5920, 14000.0000, -27790.0000, -5600.0000
13296, -93.4520, -385.3980, 932.2020, 7455.0000, -23030.0000, -2975.0000
13297, -86.7420, -380.2740, 930.3720, 16065.0000, -16450.0000, -1085.0000
13298, -79.9100, -375.6380, 927.4440, 15820.0000, -9065.0000, 665.0000
13299, -72.3460, -372.1000, 924.5160, 19215.0000, -2380.0000, -175.0000
13300, -64.4160, -369.4160, 923.1740, 23870.0000, 1575.0000, -2695.0000
13301, -57.7060, -366.9760, 923.9060, 40005.0000, 4130.0000, -5495.0000
13302, -52.4600, -363.3160, 924.8820, 52605.0000, 4690.0000, -5075.0000
13303, -48.6780, -355.7520, 926.7120, 32760.0000, 5215.0000, -4445.0000
13304, -46.4820, -345.3820, 930.7380, 8855.0000, 3115.0000, -3150.0000
13305, -44.6520, -334.6460, 936.7160, 4235.0000, -1925.0000, -140.0000
13306, -42.3340, -325.3740, 942.8160, 1470.0000, -6545.0000, -1085.0000
13307, -40.1380, -317.6880, 948.1840, -1995.0000, -10045.0000, -3535.0000
13308, -37.0880, -310.9780, 953.1860, -4130.0000, -13825.0000, -4305.0000
13309, -33.3060, -304.2680, 957.3340, -5740.0000, -16135.0000, -3745.0000
13310, -29.6460, -298.4120, 959.6520, 770.0000, -16170.0000, -3780.0000
13311, -25.9860, -293.2880, 960.3840, 1890.0000, -14805.0000, -5250.0000
13312, -21.2280, -288.4080, 961.1160, 9625.0000, -12320.0000, -5670.0000
13313, -15.4940, -283.2840, 960.2620, 10360.0000, -7210.0000, -5425.0000
13314, -10.2480, -277.4280, 958.7980, 980.0000, -3955.0000, -6720.0000
13315, -4.7580, -271.0840, 960.3840, 1330.0000, -8435.0000, -8120.0000
13316, 1.2200, -267.4240, 965.2640, 17535.0000, -15435.0000, -8190.0000
13317, 6.9540, -264.0080, 969.1680, 16905.0000, -18165.0000, -7525.0000
13318, 12.0780, -257.4200, 970.8760, -1750.0000, -16695.0000, -6265.0000
13319, 17.5680, -250.1000, 972.0960, -11235.0000, -14105.0000, -3185.0000
13320, 23.9120, -243.5120, 971.3640, -22820.0000, -8680.0000, -2380.0000
13321, 30.6220, -238.6320, 969.1680, -23065.0000, -5635.0000, -2765.0000
13322, 37.0880, -234.7280, 968.5580, -31990.0000, -4235.0000, -1400.0000
13323, 43.5540, -232.1660, 967.2160, -32200.0000, 1855.0000, -1050.0000
13324, 48.4340, -231.5560, 964.7760, -26950.0000, 1190.0000, 1260.0000
13325, 51.7280, -232.4100, 964.6540, -18235.0000, 3080.0000, -140.0000
13326, 57.0960, -236.3140, 960.6280, 19110.0000, 13510.0000, 280.0000
13327, 64.4160, -238.8760, 950.6240, 3535.0000, 33880.0000, 3710.0000
13328, 70.2720, -236.3140, 941.1080, -43995.0000, 47425.0000, 5845.0000
13329, 71.7360, -235.7040, 940.7420, -31920.0000, 35910.0000, 5600.0000
13330, 69.0520, -242.9020, 950.6240, 1225.0000, 14280.0000, 3675.0000
13331, 65.3920, -251.9300, 960.1400, 560.0000, 4515.0000, 805.0000
13332, 62.7080, -257.1760, 962.2140, -5355.0000, 7315.0000, 2415.0000
13333, 60.6340, -259.4940, 959.6520, -15505.0000, 11410.0000, 5810.0000
13334, 58.5600, -260.1040, 958.0660, -24640.0000, 9695.0000, 9765.0000
13335, 55.1440, -261.3240, 959.0420, -25025.0000, 5145.0000, 11515.0000
13336, 50.5080, -266.2040, 960.2620, -19320.0000, 1750.0000, 10570.0000
13337, 45.9940, -274.1340, 959.5300, -13790.0000, 1470.0000, 6580.0000
13338, 42.2120, -283.5280, 957.2120, -6755.0000, 1715.0000, 2100.0000
13339, 39.0400, -292.8000, 955.1380, -3115.0000, 1575.0000, -1890.0000
13340, 35.9900, -300.9740, 953.4300, -1610.0000, 1225.0000, -3150.0000
13341, 33.1840, -306.7080, 951.9660, -1470.0000, 665.0000, -1855.0000
13342, 30.2560, -310.9780, 950.5020, -1995.0000, 595.0000, -910.0000
13343, 27.3280, -315.6140, 948.9160, 630.0000, -140.0000, 0.0000
13344, 24.4000, -320.2500, 947.5740, 1085.0000, -525.0000, 315.0000
13345, 21.8380, -324.5200, 946.2320, 665.0000, -420.0000, 350.0000
13346, 19.5200, -328.6680, 944.8900, 665.0000, -420.0000, 175.0000
13347, 17.2020, -332.8160, 943.5480, 525.0000, -385.0000, -175.0000
13348, 15.1280, -336.7200, 942.3280, 700.0000, -350.0000, -455.0000
13349, 13.1760, -340.2580, 941.2300, 1015.0000, -350.0000, -455.0000
13350, 11.3460, -343.5520, 940.2540, 1050.0000, -350.0000, -455.0000
13351, 9.6380, -346.4800, 939.2780, 805.0000, -350.0000, -385.0000
13352, 8.0520, -349.2860, 938.4240, 630.0000, -280.0000, -525.0000
13353, 6.4660, -352.0920, 937.5700, 700.0000, -315.0000, -595.0000
13354, 5.0020, -354.5320, 936.8380, 525.0000, -455.0000, -490.0000
13355, 3.5380, -356.7280, 936.1060, 630.0000, -385.0000, -455.0000
13356, 2.3180, -358.9240, 935.3740, 770.0000, -385.0000, -350.0000
13357, 0.9760, -360.8760, 934.7640, 420.0000, -455.0000, -490.0000
13358, -0.2440, -362.7060, 934.2760, -210.0000, -840.0000, -560.0000
13359, -1.4640, -364.4140, 933.9100, 245.0000, -1190.0000, -595.0000
13360, -2.5620, -366.2440, 933.3000, 525.0000, -1120.0000, -350.0000
13361, -3.5380, -367.8300, 932.6900, 385.0000, -1015.0000, -560.0000
13362, -4.3920, -369.1720, 932.2020, 0.0000, -1050.0000, -560.0000
13363, -5.1240, -370.5140, 931.7140, -175.0000, -1085.0000, -560.0000
13364, -5.7340, -371.8560, 931.3480, 0.0000, -1085.0000, -665.0000
13365, -6.5880, -373.1980, 930.8600, 70.0000, -1015.0000, -595.0000
13366, -7.1980, -374.5400, 930.3720, 140.0000, -1015.0000, -490.0000
13367, -7.8080, -375.6380, 929.8840, 175.0000, -1155.0000, -525.0000
13368, -8.2960, -376.7360, 929.6400, 0.0000, -1120.0000, -595.0000
13369, -8.6620, -377.7120, 929.2740, 0.0000, -980.0000, -595.0000
13370, -9.0280, -378.8100, 928.7860, -35.0000, -945.0000, -525.0000
13371, -9.3940, -379.7860, 928.4200, 175.0000, -945.0000, -490.0000
13372, -9.7600, -380.7620, 928.0540, 105.0000, -875.0000, -525.0000
13373, -10.0040, -381.6160, 927.8100, 175.0000, -805.0000, -665.0000
13374, -10.3700, -382.3480, 927.4440, -385.0000, -910.0000, -665.0000
13375, -10.6140, -383.2020, 927.3220, -385.0000, -1120.0000, -700.0000
13376, -10.9800, -384.0560, 927.0780, 35.0000, -1155.0000, -700.0000
13377, -11.1020, -385.0320, 926.8340, 385.0000, -1050.0000, -735.0000
13378, -11.2240, -385.6420, 926.4680, -35.0000, -910.0000, -700.0000
13379, -11.1020, -386.1300, 926.2240, -140.0000, -910.0000, -630.0000
13380, -11.2240, -386.8620, 925.9800, -105.0000, -875.0000, -630.0000
13381, -11.4680, -387.5940, 925.6140, -105.0000, -805.0000, -595.0000
13382, -11.7120, -388.3260, 925.2480, 140.0000, -805.0000, -665.0000
13383, -11.8340, -389.0580, 925.0040, 420.0000, -805.0000, -805.0000
13384, -11.8340, -389.5460, 924.7600, 70.0000, -700.0000, -595.0000
13385, -11.7120, -389.9120, 924.5160, 140.0000, -595.0000, -595.0000
13386, -11.7120, -390.5220, 924.2720, 455.0000, -560.0000, -630.0000
13387, -11.7120, -391.2540, 923.9060, 665.0000, -385.0000, -735.0000
13388, -11.5900, -391.7420, 923.6620, 630.0000, -175.0000, -805.0000
13389, -11.7120, -392.2300, 923.4180, 490.0000, -105.0000, -840.0000
13390, -11.8340, -392.4740, 923.2960, 210.0000, -175.0000, -840.0000
13391, -11.9560, -392.9620, 923.1740, 805.0000, -350.0000, -840.0000
13392, -12.2000, -393.5720, 923.0520, 1155.0000, -280.0000, -840.0000
13393, -12.2000, -393.9380, 922.8080, 1050.0000, 105.0000, -770.0000
13394, -12.0780, -393.9380, 922.5640, 665.0000, 350.0000, -595.0000
13395, -11.9560, -394.0600, 922.4420, 1050.0000, 455.0000, -735.0000
13396, -12.2000, -394.5480, 922.1980, 1155.0000, 770.0000, -700.0000
13397, -12.5660, -394.7920, 921.9540, 980.0000, 875.0000, -665.0000
13398, -12.9320, -395.0360, 922.0760, 1155.0000, 595.0000, -490.0000
13399, -13.1760, -395.2800, 922.1980, 910.0000, 350.0000, -770.0000
13400, -13.5420, -395.1580, 922.3200, 735.0000, 315.0000, -665.0000
13401, -13.6640, -395.1580, 922.3200, 735.0000, 350.0000, -525.0000
13402, -13.9080, -395.2800, 922.3200, 770.0000, 245.0000, -630.0000
13403, -14.1520, -395.5240, 922.3200, 980.0000, 175.0000, -770.0000
13404, -14.5180, -395.6460, 922.3200, 875.0000, 280.0000, -840.0000
13405, -14.8840, -395.7680, 922.3200, 875.0000, 210.0000, -875.0000
13406, -15.3720, -395.6460, 922.3200, 490.0000, -35.0000, -910.0000
13407, -15.8600, -395.6460, 922.4420, 910.0000, -175.0000, -1085.0000
13408, -16.2260, -395.7680, 922.4420, 1330.0000, 0.0000, -875.0000
13409, -16.4700, -395.8900, 922.3200, 1225.0000, 0.0000, -840.0000
13410, -16.7140, -395.6460, 922.4420, 630.0000, -70.0000, -735.0000
13411, -17.0800, -395.4020, 922.5640, 595.0000, -140.0000, -735.0000
13412, -17.4460, -395.5240, 922.5640, 735.0000, -140.0000, -875.0000
13413, -17.8120, -395.6460, 922.5640, 735.0000, -140.0000, -1050.0000
13414, -18.1780, -395.5240, 922.6860, 700.0000, -105.0000, -980.0000
13415, -18.4220, -395.4020, 922.6860, 770.0000, -140.0000, -945.0000
13416, -18.6660, -395.2800, 922.8080, 490.0000, -175.0000, -805.0000
13417, -18.9100, -395.0360, 922.8080, 560.0000, -210.0000, -735.0000
13418, -19.2760, -395.0360, 922.9300, 525.0000, -210.0000, -735.0000
13419, -19.6420, -395.1580, 922.9300, 735.0000, -280.0000, -805.0000
13420, -19.8860, -395.1580, 922.9300, 630.0000, -210.0000, -875.0000
13421, -20.1300, -395.1580, 922.9300, 805.0000, -70.0000, -805.0000
13422, -20.3740, -395.0360, 922.9300, 245.0000, -210.0000, -910.0000
13423, -20.7400, -394.7920, 923.0520, 490.0000, -490.0000, -1155.0000
13424, -20.9840, -394.9140, 923.0520, 875.0000, -350.0000, -910.0000
13425, -21.2280, -394.9140, 922.9300, 1015.0000, -280.0000, -805.0000
13426, -21.3500, -394.7920, 923.0520, 315.0000, -385.0000, -770.0000
13427, -21.5940, -394.5480, 923.1740, 350.0000, -455.0000, -840.0000
13428, -21.8380, -394.5480, 923.1740, 735.0000, -525.0000, -1015.0000
13429, -22.2040, -394.6700, 923.1740, 735.0000, -490.0000, -1085.0000
13430, -22.4480, -394.5480, 923.1740, 385.0000, -385.0000, -875.0000
13431, -22.5700, -394.4260, 923.1740, 665.0000, -385.0000, -840.0000
13432, -22.8140, -394.4260, 923.1740, 595.0000, -420.0000, -840.0000
13433, -22.9360, -394.3040, 923.1740, 455.0000, -455.0000, -805.0000
13434, -23.0580, -394.1820, 923.2960, 595.0000, -420.0000, -910.0000
13435, -23.0580, -394.1820, 923.1740, 560.0000, -315.0000, -840.0000
13436, -23.3020, -394.3040, 923.1740, 525.0000, -315.0000, -805.0000
13437, -23.5460, -394.3040, 923.1740, 665.0000, -385.0000, -910.0000
13438, -23.6680, -394.3040, 923.2960, 630.0000, -350.0000, -840.0000
13439, -23.7900, -394.1820, 923.1740, 630.0000, -315.0000, -840.0000
13440, -24.0340, -394.0600, 923.4180, 525.0000, -700.0000, -945.0000
13441, -24.1560, -394.0600, 923.6620, 1155.0000, -980.0000, -1225.0000
13442, -24.1560, -394.3040, 923.4180, 1050.0000, -490.0000, -945.0000
13443, -24.1560, -394.1820, 923.1740, 735.0000, -385.0000, -770.0000
13444, -24.2780, -393.9380, 923.1740, 105.0000, -385.0000, -805.0000
13445, -24.2780, -393.8160, 923.2960, 420.0000, -455.0000, -1015.0000
13446, -24.4000, -393.9380, 923.2960, 630.0000, -420.0000, -1050.0000
13447, -24.5220, -393.9380, 923.2960, 385.0000, -455.0000, -945.0000
13448, -24.6440, -393.6940, 923.2960, 385.0000, -455.0000, -735.0000
13449, -24.7660, -393.8160, 923.4180, 700.0000, -455.0000, -840.0000
13450, -24.7660, -393.6940, 923.2960, 385.0000, -420.0000, -805.0000
13451, -24.7660, -393.5720, 923.2960, 490.0000, -420.0000, -840.0000
13452, -24.7660, -393.6940, 923.4180, 630.0000, -420.0000, -910.0000
13453, -24.8880, -393.6940, 923.4180, 525.0000, -350.0000, -840.0000
13454, -24.8880, -393.6940, 923.2960, 595.0000, -315.0000, -805.0000
13455, -25.0100, -393.6940, 923.2960, 560.0000, -315.0000, -875.0000
13456, -25.0100, -393.5720, 923.4180, 455.0000, -385.0000, -910.0000
13457, -25.1320, -393.5720, 923.4180, 490.0000, -455.0000, -875.0000
13458, -25.2540, -393.5720, 923.4180, 595.0000, -455.0000, -805.0000
13459, -25.3760, -393.5720, 923.4180, 455.0000, -490.0000, -875.0000
13460, -25.4980, -393.4500, 923.5400, 140.0000, -700.0000, -945.0000
13461, -25.4980, -393.5720, 923.5400, 735.0000, -700.0000, -1155.0000
13462, -25.4980, -393.8160, 923.4180, 1050.0000, -315.0000, -910.0000
13463, -25.4980, -393.8160, 923.2960, 700.0000, -385.0000, -770.0000
13464, -25.4980, -393.5720, 923.4180, 105.0000, -490.0000, -770.0000
13465, -25.4980, -393.4500, 923.4180, 595.0000, -490.0000, -980.0000
13466, -25.4980, -393.6940, 923.4180, 770.0000, -525.0000, -945.0000
13467, -25.6200, -393.5720, 923.4180, 315.0000, -525.0000, -875.0000
13468, -25.6200, -393.5720, 923.4180, 805.0000, -630.0000, -630.0000
13469, -25.4980, -393.8160, 923.4180, 1155.0000, -525.0000, -735.0000
13470, -25.4980, -393.6940, 923.4180, 595.0000, -490.0000, -560.0000
13471, -25.6200, -393.2060, 923.4180, 0.0000, -420.0000, -560.0000
13472, -25.7420, -393.3280, 923.4180, 525.0000, -455.0000, -910.0000
13473, -25.8640, -393.4500, 923.2960, 490.0000, -350.0000, -840.0000
13474, -25.8640, -393.4500, 923.2960, 280.0000, -350.0000, -805.0000
13475, -25.9860, -393.4500, 923.2960, 245.0000, -420.0000, -840.0000
13476, -25.9860, -393.4500, 923.4180, 420.0000, -455.0000, -875.0000
13477, -25.9860, -393.4500, 923.4180, 140.0000, -595.0000, -840.0000
13478, -26.1080, -393.4500, 923.5400, 175.0000, -910.0000, -875.0000
13479, -26.2300, -393.5720, 923.6620, 105.0000, -1155.0000, -840.0000
13480, -26.1080, -393.5720, 923.6620, 140.0000, -1155.0000, -910.0000
13481, -26.1080, -393.4500, 923.6620, -420.0000, -1225.0000, -875.0000
13482, -26.1080, -393.6940, 923.6620, 175.0000, -1400.0000, -1085.0000
13483, -26.1080, -394.0600, 923.6620, 595.0000, -1190.0000, -980.0000
13484, -25.9860, -394.1820, 923.4180, 455.0000, -1085.0000, -875.0000
13485, -25.7420, -394.0600, 923.4180, -175.0000, -1190.0000, -735.0000
13486, -25.6200, -393.9380, 923.5400, -35.0000, -1260.0000, -805.0000
13487, -25.4980, -394.1820, 923.4180, 140.0000, -1155.0000, -875.0000
13488, -25.4980, -394.4260, 923.1740, 35.0000, -1155.0000, -910.0000
13489, -25.3760, -394.5480, 923.1740, 105.0000, -1225.0000, -840.0000
13490, -25.1320, -394.7920, 923.0520, 140.0000, -1260.0000, -840.0000
13491, -24.8880, -394.7920, 923.0520, -175.0000, -1155.0000, -770.0000
13492, -24.5220, -394.9140, 922.9300, 0.0000, -1085.0000, -770.0000
13493, -24.2780, -395.1580, 922.8080, 70.0000, -1085.0000, -805.0000
13494, -23.9120, -395.4020, 922.8080, 140.0000, -1085.0000, -770.0000
13495, -23.6680, -395.6460, 922.6860, 280.0000, -980.0000, -805.0000
13496, -23.5460, -395.8900, 922.5640, 280.0000, -910.0000, -805.0000
13497, -23.3020, -396.0120, 922.4420, 245.0000, -840.0000, -805.0000
13498, -23.0580, -396.2560, 922.3200, 350.0000, -805.0000, -805.0000
13499, -22.8140, -396.3780, 922.1980, 350.0000, -840.0000, -805.0000
13500, -22.6920, -396.5000, 922.1980, 420.0000, -805.0000, -805.0000
13501, -22.3260, -396.6220, 922.0760, 280.0000, -700.0000, -805.0000
13502, -22.0820, -396.8660, 921.9540, 105.0000, -735.0000, -840.0000
13503, -21.9600, -397.2320, 921.9540, 665.0000, -840.0000, -1015.0000
13504, -21.8380, -397.5980, 921.8320, 1015.0000, -665.0000, -980.0000
13505, -21.4720, -397.7200, 921.7100, 805.0000, -420.0000, -910.0000
13506, -21.1060, -397.5980, 921.5880, 245.0000, -385.0000, -770.0000
13507, -20.8620, -397.5980, 921.5880, 735.0000, -350.0000, -875.0000
13508, -20.7400, -397.8420, 921.4660, 805.0000, -35.0000, -770.0000
13509, -20.7400, -398.0860, 921.2220, 665.0000, -35.0000, -735.0000
13510, -20.7400, -398.3300, 921.2220, 1050.0000, 0.0000, -840.0000
13511, -20.6180, -398.3300, 921.2220, 980.0000, 350.0000, -840.0000
13512, -20.4960, -398.2080, 920.9780, 665.0000, 560.0000, -630.0000
13513, -20.3740, -398.0860, 921.1000, 840.0000, 385.0000, -665.0000
13514, -20.3740, -398.3300, 921.1000, 1050.0000, 280.0000, -735.0000
13515, -20.4960, -398.3300, 921.1000, 945.0000, 350.0000, -805.0000
13516, -20.6180, -398.3300, 921.1000, 910.0000, 385.0000, -805.0000
13517, -20.6180, -398.3300, 921.2220, 840.0000, 350.0000, -770.0000
13518, -20.8620, -398.3300, 921.2220, 805.0000, 315.0000, -840.0000
13519, -21.1060, -398.3300, 921.2220, 840.0000, 210.0000, -875.0000
13520, -21.2280, -398.2080, 921.3440, 875.0000, 105.0000, -805.0000
13521, -21.3500, -398.0860, 921.4660, 700.0000, -35.0000, -840.0000
13522, -21.5940, -397.9640, 921.5880, 350.0000, -280.0000, -840.0000
13523, -21.8380, -397.9640, 921.7100, 840.0000, -385.0000, -1050.0000
13524, -22.0820, -398.0860, 921.7100, 1155.0000, -105.0000, -910.0000
13525, -22.2040, -398.2080, 921.4660, 1225.0000, -35.0000, -910.0000
13526, -22.3260, -397.8420, 921.5880, 350.0000, -70.0000, -840.0000
13527, -22.4480, -397.4760, 921.7100, 595.0000, -280.0000, -910.0000
13528, -22.6920, -397.5980, 921.8320, 805.0000, -350.0000, -1015.0000
13529, -23.0580, -397.5980, 921.8320, 630.0000, -420.0000, -1015.0000
13530, -23.3020, -397.4760, 921.8320, 595.0000, -350.0000, -875.0000
13531, -23.4240, -397.3540, 921.8320, 770.0000, -245.0000, -910.0000
13532, -23.4240, -397.2320, 921.8320, 525.0000, -280.0000, -840.0000
13533, -23.6680, -397.1100, 921.9540, 560.0000, -315.0000, -805.0000
13534, -23.7900, -396.9880, 921.9540, 595.0000, -315.0000, -910.0000
13535, -23.9120, -396.9880, 921.9540, 665.0000, -350.0000, -840.0000
13536, -24.1560, -396.9880, 922.0760, 735.0000, -280.0000, -770.0000
13537, -24.2780, -396.8660, 922.0760, 560.0000, -175.0000, -875.0000
13538, -24.5220, -396.7440, 922.0760, 525.0000, -210.0000, -910.0000
13539, -24.6440, -396.6220, 922.0760, 595.0000, -280.0000, -910.0000
13540, -24.8880, -396.6220, 922.1980, 735.0000, -280.0000, -875.0000
13541, -25.0100, -396.5000, 922.1980, 525.0000, -385.0000, -875.0000
13542, -25.2540, -396.3780, 922.3200, 280.0000, -630.0000, -945.0000
13543, -25.4980, -396.3780, 922.4420, 700.0000, -630.0000, -1155.0000
13544, -25.4980, -396.6220, 922.3200, 1015.0000, -315.0000, -910.0000
13545, -25.6200, -396.5000, 922.1980, 630.0000, -385.0000, -805.0000
13546, -25.6200, -396.2560, 922.3200, 210.0000, -455.0000, -805.0000
13547, -25.7420, -396.1340, 922.4420, 700.0000, -525.0000, -980.0000
13548, -25.8640, -396.2560, 922.4420, 735.0000, -490.0000, -945.0000
13549, -26.1080, -396.1340, 922.4420, 630.0000, -525.0000, -945.0000
13550, -26.2300, -396.0120, 922.4420, 805.0000, -455.0000, -840.0000
13551, -26.2300, -396.1340, 922.4420, 980.0000, -455.0000, -910.0000
13552, -26.3520, -396.0120, 922.4420, 350.0000, -490.0000, -805.0000
13553, -26.3520, -395.7680, 922.4420, 420.0000, -490.0000, -875.0000
13554, -26.3520, -395.7680, 922.4420, 455.0000, -455.0000, -910.0000
13555, -26.4740, -395.7680, 922.4420, 455.0000, -420.0000, -840.0000
13556, -26.5960, -395.7680, 922.4420, 455.0000, -385.0000, -770.0000
13557, -26.7180, -395.6460, 922.4420, 490.0000, -350.0000, -805.0000
13558, -26.7180, -395.6460, 922.4420, 490.0000, -385.0000, -875.0000
13559, -26.8400, -395.6460, 922.4420, 525.0000, -455.0000, -910.0000
13560, -26.9620, -395.5240, 922.5640, 490.0000, -490.0000, -805.0000
13561, -26.9620, -395.5240, 922.5640, 525.0000, -490.0000, -875.0000
13562, -27.0840, -395.5240, 922.5640, 140.0000, -630.0000, -840.0000
13563, -27.0840, -395.5240, 922.6860, 595.0000, -770.0000, -1120.0000
13564, -27.0840, -395.7680, 922.5640, 945.0000, -420.0000, -1015.0000
13565, -27.0840, -395.7680, 922.4420, 875.0000, -420.0000, -875.0000
13566, -27.2060, -395.4020, 922.5640, 35.0000, -455.0000, -770.0000
13567, -27.2060, -395.4020, 922.6860, 630.0000, -560.0000, -945.0000
13568, -27.2060, -395.6460, 922.5640, 700.0000, -560.0000, -945.0000
13569, -27.3280, -395.6460, 922.5640, 455.0000, -595.0000, -875.0000
