Acc Num, Acceleration1(mg), Acceleration2(mg), Acceleration3(mg), Angular Rate1(mdps), Angular Rate2(mdps), Angular Rate3(mdps)
1325, 163.9680, -433.8320, 891.8200, -1890.0000, -1435.0000, -840.0000
1326, 164.2120, -433.8320, 891.8200, -1890.0000, -595.0000, -1015.0000
1327, 164.3340, -433.8320, 891.4540, -1960.0000, -175.0000, -1015.0000
1328, 164.4560, -433.9540, 891.0880, -1505.0000, 385.0000, -630.0000
1329, 164.5780, -434.0760, 890.9660, -1190.0000, 105.0000, -735.0000
1330, 164.4560, -434.3200, 890.8440, -980.0000, -70.0000, -490.0000
1331, 164.2120, -434.6860, 890.6000, 280.0000, 0.0000, -420.0000
1332, 164.0900, -435.1740, 890.2340, 1575.0000, 315.0000, -665.0000
1333, 164.0900, -435.5400, 890.1120, 805.0000, 70.0000, -735.0000
1334, 163.9680, -435.6620, 890.1120, 1295.0000, 210.0000, -805.0000
1335, 163.7240, -435.9060, 889.8680, 1645.0000, 245.0000, -980.0000
1336, 163.4800, -436.1500, 889.8680, 910.0000, 35.0000, -1015.0000
1337, 163.6020, -436.0280, 890.1120, 350.0000, 35.0000, -840.0000
1338, 163.6020, -436.0280, 890.2340, 105.0000, 140.0000, -945.0000
1339, 163.3580, -436.1500, 889.9900, 735.0000, 315.0000, -770.0000
1340, 163.1140, -436.3940, 889.8680, 420.0000, 70.0000, -455.0000
1341, 162.7480, -436.3940, 889.8680, -35.0000, -560.0000, -245.0000
1342, 162.6260, -436.5160, 889.9900, 910.0000, -525.0000, -560.0000
1343, 162.6260, -436.7600, 890.2340, 1085.0000, -140.0000, -910.0000
1344, 162.7480, -436.6380, 890.4780, -315.0000, -105.0000, -1050.0000
1345, 162.5040, -436.5160, 890.6000, -630.0000, -595.0000, -1050.0000
1346, 162.0160, -436.7600, 890.4780, 910.0000, -875.0000, -1085.0000
1347, 161.7720, -437.2480, 890.3560, 1470.0000, -210.0000, -1155.0000
1348, 161.7720, -437.0040, 890.2340, -1295.0000, -385.0000, -840.0000
1349, 161.4060, -436.6380, 890.2340, -2415.0000, -735.0000, -490.0000
1350, 161.2840, -436.8820, 890.2340, -735.0000, -420.0000, -525.0000
1351, 161.4060, -437.3700, 890.1120, -70.0000, -315.0000, -420.0000
1352, 161.5280, -437.6140, 890.1120, -175.0000, 70.0000, -490.0000
1353, 161.4060, -437.8580, 889.9900, -455.0000, -70.0000, 175.0000
1354, 161.0400, -438.1020, 889.7460, -630.0000, -525.0000, 875.0000
1355, 160.5520, -438.7120, 889.3800, 2100.0000, -420.0000, 1505.0000
1356, 160.4300, -439.4440, 889.0140, 3605.0000, -35.0000, 1330.0000
1357, 160.1860, -439.6880, 889.0140, 2310.0000, -350.0000, 1260.0000
1358, 159.8200, -439.6880, 889.1360, 2240.0000, -595.0000, 1505.0000
1359, 159.4540, -439.8100, 889.1360, 3850.0000, -840.0000, 1260.0000
1360, 158.8440, -439.9320, 889.2580, 3465.0000, -665.0000, 945.0000
1361, 158.4780, -439.6880, 889.5020, 1820.0000, -1120.0000, 805.0000
1362, 158.2340, -439.2000, 889.8680, 1225.0000, -840.0000, 70.0000
1363, 157.8680, -439.0780, 890.1120, 1890.0000, -420.0000, -910.0000
1364, 157.6240, -438.8340, 890.3560, 980.0000, -350.0000, -1120.0000
1365, 157.3800, -438.3460, 890.6000, -35.0000, -140.0000, -1155.0000
1366, 157.0140, -437.9800, 890.7220, -490.0000, 35.0000, -1015.0000
1367, 156.7700, -437.8580, 890.8440, -840.0000, -245.0000, -490.0000
1368, 156.2820, -437.7360, 890.8440, 560.0000, -560.0000, -490.0000
1369, 155.9160, -437.9800, 890.8440, 1925.0000, -595.0000, -420.0000
1370, 155.6720, -437.9800, 890.8440, 1925.0000, -525.0000, -385.0000
1371, 155.4280, -437.7360, 890.9660, 1715.0000, -630.0000, -385.0000
1372, 155.1840, -437.6140, 891.2100, 2135.0000, -700.0000, -945.0000
1373, 154.9400, -437.3700, 891.4540, 2170.0000, -840.0000, -1365.0000
1374, 154.6960, -437.1260, 891.8200, 2835.0000, -910.0000, -2310.0000
1375, 154.4520, -437.0040, 892.1860, 3675.0000, -805.0000, -4235.0000
1376, 153.9640, -436.3940, 892.4300, -210.0000, -1225.0000, -3080.0000
1377, 153.5980, -435.1740, 892.5520, -3220.0000, -2205.0000, -280.0000
1378, 153.7200, -434.9300, 892.4300, 1260.0000, -1260.0000, 210.0000
1379, 154.4520, -435.2960, 892.3080, 2520.0000, -280.0000, -490.0000
1380, 154.6960, -434.8080, 892.6740, -875.0000, -770.0000, -1575.0000
1381, 154.5740, -434.1980, 893.2840, -560.0000, -1120.0000, -2310.0000
1382, 154.3300, -434.3200, 893.1620, 2170.0000, -560.0000, -2415.0000
1383, 154.4520, -434.3200, 892.9180, 1540.0000, 560.0000, -2625.0000
1384, 154.9400, -433.5880, 893.1620, -4130.0000, 1260.0000, -2450.0000
1385, 155.3060, -432.1240, 893.5280, -9660.0000, 735.0000, -2100.0000
1386, 155.3060, -431.5140, 893.8940, -9520.0000, -140.0000, -2065.0000
1387, 155.4280, -432.3680, 893.6500, -6125.0000, 385.0000, -1645.0000
1388, 155.4280, -433.8320, 892.7960, -3920.0000, 280.0000, -1890.0000
1389, 154.9400, -435.1740, 892.1860, -3115.0000, -210.0000, -1890.0000
1390, 154.6960, -436.6380, 891.4540, 210.0000, 35.0000, -1645.0000
1391, 154.6960, -438.1020, 890.4780, 2450.0000, -105.0000, -735.0000
1392, 154.5740, -439.3220, 889.9900, 3570.0000, -910.0000, -385.0000
1393, 154.5740, -440.1760, 889.5020, 4865.0000, -455.0000, -210.0000
1394, 154.6960, -440.7860, 889.1360, 4620.0000, -105.0000, -525.0000
1395, 154.8180, -440.7860, 889.0140, 3045.0000, -805.0000, 455.0000
1396, 154.5740, -440.9080, 889.0140, 4690.0000, -1330.0000, 1015.0000
1397, 154.6960, -441.6400, 888.7700, 8365.0000, -385.0000, 1260.0000
1398, 154.9400, -441.7620, 888.8920, 6650.0000, -35.0000, 350.0000
1399, 154.5740, -440.5420, 889.6240, 595.0000, 245.0000, -1750.0000
1400, 154.2080, -438.9560, 890.6000, -5215.0000, -910.0000, -2450.0000
1401, 153.9640, -437.4920, 891.5760, -9030.0000, -1435.0000, -2625.0000
1402, 153.9640, -437.4920, 891.4540, -5845.0000, 630.0000, -1960.0000
1403, 154.3300, -438.5900, 890.3560, -1925.0000, 1330.0000, -665.0000
1404, 154.2080, -439.6880, 889.6240, 350.0000, -140.0000, 665.0000
1405, 153.4760, -440.9080, 889.0140, 5565.0000, -1540.0000, 1155.0000
1406, 153.2320, -442.4940, 888.2820, 14315.0000, -735.0000, 2660.0000
1407, 153.4760, -443.3480, 888.1600, 13475.0000, -245.0000, 2520.0000
1408, 153.4760, -442.0060, 889.0140, 6825.0000, -1400.0000, 1750.0000
1409, 152.9880, -439.4440, 890.8440, -945.0000, -2485.0000, -1890.0000
1410, 152.7440, -437.7360, 892.4300, -1820.0000, -3080.0000, -3675.0000
1411, 152.8660, -437.1260, 894.0160, -5950.0000, -4305.0000, -4935.0000
1412, 153.4760, -436.0280, 894.7480, -11445.0000, -1120.0000, -5005.0000
1413, 153.9640, -433.3440, 894.8700, -25095.0000, -5460.0000, -2380.0000
1414, 152.8660, -430.9040, 895.8460, -33425.0000, -6755.0000, -70.0000
1415, 152.8660, -432.0020, 894.2600, -27860.0000, -1715.0000, -1470.0000
1416, 154.3300, -437.1260, 889.0140, -9030.0000, 5565.0000, -1715.0000
1417, 155.5500, -442.7380, 883.8900, -3325.0000, 7770.0000, -2660.0000
1418, 155.7940, -447.6180, 881.0840, -490.0000, 7420.0000, -2870.0000
1419, 155.6720, -452.0100, 879.2540, 6475.0000, 6860.0000, -1750.0000
1420, 155.1840, -455.5480, 877.9120, 9695.0000, 5950.0000, -2555.0000
1421, 154.5740, -458.4760, 877.3020, 10780.0000, 4900.0000, -2065.0000
1422, 153.3540, -459.9400, 877.4240, 7770.0000, 280.0000, -560.0000
1423, 152.0120, -460.6720, 878.2780, 10885.0000, -4900.0000, 2345.0000
1424, 151.2800, -461.8920, 878.4000, 15015.0000, -5705.0000, 6405.0000
1425, 151.2800, -462.6240, 877.7900, 14280.0000, -4655.0000, 9030.0000
1426, 151.7680, -462.5020, 877.5460, 11305.0000, -3780.0000, 9590.0000
1427, 151.7680, -461.7700, 877.6680, 5355.0000, -1190.0000, 9100.0000
1428, 151.0360, -460.9160, 877.5460, 455.0000, 1960.0000, 7700.0000
1429, 150.5480, -460.1840, 877.7900, 0.0000, 5320.0000, 5670.0000
1430, 149.8160, -459.0860, 879.0100, -1505.0000, 5390.0000, 3010.0000
1431, 148.3520, -457.3780, 880.7180, -8365.0000, 4130.0000, 350.0000
1432, 146.6440, -456.1580, 881.9380, -9065.0000, 2450.0000, -1365.0000
1433, 145.0580, -456.0360, 882.5480, -8225.0000, -980.0000, -1505.0000
1434, 143.4720, -456.7680, 882.6700, -4375.0000, -3430.0000, -1750.0000
1435, 142.0080, -457.7440, 882.6700, -1575.0000, -8785.0000, -2765.0000
1436, 140.0560, -458.4760, 884.0120, 7805.0000, -15540.0000, -1645.0000
1437, 138.7140, -459.8180, 885.2320, 12215.0000, -11165.0000, -1540.0000
1438, 138.9580, -460.6720, 883.8900, 2555.0000, -4935.0000, -1435.0000
1439, 140.4220, -460.5500, 881.9380, 4725.0000, -3605.0000, -1190.0000
1440, 141.6420, -461.5260, 881.8160, 11865.0000, -3325.0000, -3815.0000
1441, 142.2520, -461.7700, 881.8160, 6685.0000, -910.0000, -4865.0000
1442, 142.6180, -459.9400, 881.6940, -3045.0000, -805.0000, -3885.0000
1443, 142.9840, -457.8660, 881.9380, -6755.0000, -840.0000, -2450.0000
1444, 144.0820, -457.3780, 881.6940, -2975.0000, -35.0000, -1225.0000
1445, 145.4240, -457.9880, 881.2060, 175.0000, 420.0000, -1680.0000
1446, 146.1560, -457.9880, 881.3280, -2135.0000, 175.0000, -2135.0000
1447, 146.4000, -457.3780, 881.5720, -3815.0000, 70.0000, -2870.0000
1448, 146.8880, -457.2560, 881.5720, -3185.0000, 980.0000, -3395.0000
1449, 147.3760, -457.6220, 881.0840, -3360.0000, 1330.0000, -2520.0000
1450, 147.7420, -457.5000, 880.9620, -4795.0000, 140.0000, -910.0000
1451, 148.1080, -457.8660, 880.7180, -1120.0000, -735.0000, 70.0000
1452, 148.2300, -459.3300, 879.9860, 5145.0000, -840.0000, -420.0000
1453, 148.4740, -460.6720, 879.1320, 5950.0000, 385.0000, -490.0000
1454, 149.0840, -460.7940, 878.8880, 3675.0000, -140.0000, -35.0000
1455, 149.2060, -460.3060, 879.4980, 1785.0000, -280.0000, -875.0000
1456, 149.3280, -459.6960, 879.9860, -455.0000, -210.0000, -1365.0000
1457, 149.4500, -459.2080, 880.3520, -1715.0000, -840.0000, -1330.0000
1458, 149.5720, -459.2080, 880.4740, -665.0000, -630.0000, -770.0000
1459, 149.8160, -459.4520, 880.2300, 560.0000, -875.0000, -525.0000
1460, 149.8160, -459.6960, 880.1080, 1260.0000, -1190.0000, -630.0000
1461, 149.9380, -459.9400, 880.1080, 2800.0000, -910.0000, -1050.0000
1462, 150.1820, -460.1840, 879.9860, 3115.0000, -770.0000, -1470.0000
1463, 150.1820, -460.0620, 879.9860, 2590.0000, -1120.0000, -1330.0000
1464, 150.3040, -460.0620, 880.1080, 4305.0000, -1155.0000, -1365.0000
1465, 150.5480, -460.0620, 879.9860, 4550.0000, -735.0000, -1400.0000
1466, 150.7920, -459.5740, 880.2300, 2205.0000, -700.0000, -1225.0000
1467, 151.0360, -458.5980, 880.4740, 910.0000, -700.0000, -1155.0000
1468, 151.2800, -457.9880, 880.7180, 840.0000, -455.0000, -945.0000
1469, 151.4020, -457.5000, 880.9620, 280.0000, -490.0000, -910.0000
1470, 151.6460, -457.1340, 881.0840, 840.0000, -595.0000, -1120.0000
1471, 151.7680, -457.0120, 881.2060, 1925.0000, -420.0000, -1610.0000
1472, 151.8900, -456.6460, 881.4500, 1855.0000, -455.0000, -1610.0000
1473, 152.0120, -456.0360, 881.8160, 1085.0000, -420.0000, -1365.0000
1474, 152.2560, -455.4260, 881.9380, 980.0000, -525.0000, -1050.0000
1475, 152.5000, -454.9380, 882.1820, 840.0000, -490.0000, -1085.0000
1476, 152.7440, -454.4500, 882.4260, 245.0000, -280.0000, -1050.0000
1477, 152.9880, -453.8400, 882.5480, -385.0000, -35.0000, -1190.0000
1478, 153.1100, -453.5960, 882.5480, -105.0000, 455.0000, -1400.0000
1479, 153.2320, -453.4740, 882.5480, -840.0000, 1050.0000, -1645.0000
1480, 153.3540, -453.2300, 882.4260, -1645.0000, 2065.0000, -2100.0000
1481, 153.4760, -453.2300, 882.4260, 525.0000, 1750.0000, -2100.0000
1482, 153.3540, -452.9860, 882.7920, -2555.0000, 1575.0000, -1890.0000
1483, 153.1100, -452.2540, 883.0360, -5005.0000, 700.0000, -595.0000
1484, 152.7440, -452.0100, 883.2800, -2520.0000, -910.0000, 735.0000
1485, 152.5000, -452.8640, 883.0360, 1085.0000, -245.0000, 1015.0000
1486, 152.3780, -453.7180, 882.5480, 1050.0000, -490.0000, 2065.0000
1487, 152.1340, -454.2060, 882.1820, 3255.0000, -1015.0000, 2975.0000
1488, 152.2560, -455.5480, 881.8160, 11025.0000, -385.0000, 3360.0000
1489, 152.5000, -456.1580, 881.8160, 10290.0000, -1225.0000, 4025.0000
1490, 151.5240, -454.8160, 882.9140, 6370.0000, -2730.0000, 2520.0000
1491, 150.1820, -453.3520, 884.0120, 4865.0000, -2065.0000, -420.0000
1492, 149.6940, -451.8880, 884.8660, -350.0000, -1050.0000, -1925.0000
1493, 149.5720, -450.3020, 885.4760, -2800.0000, -385.0000, -2905.0000
1494, 149.5720, -449.4480, 885.8420, -4340.0000, 665.0000, -2905.0000
1495, 149.3280, -448.9600, 886.0860, -5425.0000, 700.0000, -2870.0000
1496, 149.4500, -448.7160, 886.2080, -4830.0000, 1610.0000, -2870.0000
1497, 149.2060, -448.9600, 886.0860, -3955.0000, 490.0000, -2520.0000
1498, 148.4740, -449.4480, 885.9640, -1645.0000, -350.0000, -2905.0000
1499, 147.9860, -450.1800, 885.8420, 175.0000, -805.0000, -2310.0000
1500, 147.7420, -450.5460, 885.7200, 770.0000, -1890.0000, -1470.0000
1501, 147.4980, -450.7900, 885.7200, 3430.0000, -1925.0000, -1680.0000
1502, 147.4980, -451.4000, 885.5980, 3955.0000, -805.0000, -2625.0000
1503, 147.8640, -451.2780, 885.3540, -1575.0000, 1505.0000, -3045.0000
1504, 148.4740, -450.3020, 885.2320, -7035.0000, 3395.0000, -3360.0000
1505, 148.5960, -449.6920, 885.3540, -11165.0000, 2590.0000, -3430.0000
1506, 147.8640, -449.6920, 885.4760, -11830.0000, -210.0000, -3010.0000
1507, 147.1320, -451.2780, 884.9880, -1715.0000, -1155.0000, -1785.0000
1508, 147.1320, -454.0840, 883.7680, 6020.0000, -875.0000, -1855.0000
1509, 147.2540, -455.6700, 883.0360, 2415.0000, -770.0000, -1260.0000
1510, 147.3760, -455.5480, 882.7920, -770.0000, -735.0000, -805.0000
1511, 147.3760, -456.1580, 882.4260, 1890.0000, -735.0000, -1050.0000
1512, 147.2540, -457.2560, 881.8160, 1995.0000, -140.0000, -1085.0000
1513, 147.4980, -457.5000, 881.4500, -630.0000, -70.0000, -770.0000
1514, 147.6200, -457.6220, 881.4500, -1855.0000, -875.0000, -315.0000
1515, 147.4980, -458.1100, 881.0840, 245.0000, -560.0000, -350.0000
1516, 147.6200, -459.2080, 880.5960, 2520.0000, -280.0000, -665.0000
1517, 147.6200, -459.6960, 880.4740, 805.0000, -700.0000, -665.0000
1518, 147.4980, -459.8180, 880.4740, 420.0000, -1120.0000, -735.0000
1519, 147.3760, -460.3060, 880.3520, 1925.0000, -945.0000, -875.0000
1520, 147.3760, -460.9160, 879.9860, 1820.0000, -630.0000, -910.0000
1521, 147.3760, -461.1600, 879.8640, 1015.0000, -770.0000, -945.0000
1522, 147.2540, -461.2820, 879.8640, 1190.0000, -910.0000, -980.0000
1523, 147.2540, -461.5260, 879.7420, 1540.0000, -665.0000, -1015.0000
1524, 147.3760, -461.7700, 879.6200, 945.0000, -630.0000, -980.0000
1525, 147.2540, -461.7700, 879.6200, 595.0000, -910.0000, -945.0000
1526, 147.2540, -461.7700, 879.6200, 1260.0000, -735.0000, -1155.0000
1527, 147.3760, -462.0140, 879.4980, 945.0000, -665.0000, -1190.0000
1528, 147.3760, -462.0140, 879.6200, 665.0000, -805.0000, -1190.0000
1529, 147.4980, -462.0140, 879.4980, 1680.0000, -455.0000, -1400.0000
1530, 147.6200, -462.2580, 879.4980, 2065.0000, -525.0000, -1470.0000
1531, 147.6200, -462.1360, 879.6200, 1295.0000, -1610.0000, -525.0000
1532, 147.4980, -461.7700, 879.6200, 2625.0000, -2310.0000, 770.0000
1533, 147.6200, -462.2580, 879.2540, 7525.0000, -1750.0000, 1435.0000
1534, 148.1080, -462.7460, 878.6440, 8050.0000, -2205.0000, 3395.0000
1535, 148.4740, -462.1360, 878.8880, 8050.0000, -2660.0000, 3360.0000
1536, 148.2300, -461.2820, 879.6200, 7875.0000, -2835.0000, 2590.0000
1537, 148.3520, -460.3060, 880.4740, 8330.0000, -2485.0000, 1225.0000
1538, 148.3520, -459.0860, 881.3280, 5145.0000, -1855.0000, -175.0000
1539, 148.2300, -457.2560, 882.1820, 1435.0000, -1120.0000, -1260.0000
1540, 148.4740, -455.6700, 882.9140, -420.0000, -350.0000, -1715.0000
1541, 148.7180, -454.2060, 883.5240, -875.0000, 0.0000, -1785.0000
1542, 148.9620, -453.1080, 884.1340, -1470.0000, 630.0000, -1925.0000
1543, 149.0840, -452.0100, 884.5000, -2975.0000, -35.0000, -1925.0000
1544, 148.8400, -451.2780, 884.8660, 3045.0000, -1785.0000, -1610.0000
1545, 148.9620, -451.6440, 884.9880, 10955.0000, -2275.0000, -1190.0000
1546, 149.2060, -451.6440, 885.2320, 12530.0000, -2660.0000, -770.0000
1547, 149.5720, -450.0580, 886.0860, 6755.0000, -1050.0000, -1505.0000
1548, 150.0600, -447.4960, 886.8180, -945.0000, 140.0000, -560.0000
1549, 150.0600, -445.1780, 887.3060, -2800.0000, 0.0000, 1050.0000
1550, 150.5480, -444.0800, 887.7940, 420.0000, 105.0000, 1540.0000
1551, 151.0360, -443.5920, 888.0380, 1190.0000, 1190.0000, 770.0000
1552, 151.0360, -442.3720, 888.4040, -1680.0000, 1680.0000, 630.0000
1553, 151.0360, -440.7860, 888.8920, -70.0000, 1120.0000, 1435.0000
1554, 150.6700, -439.8100, 889.6240, -1575.0000, -210.0000, 1785.0000
1555, 150.3040, -439.2000, 890.1120, -140.0000, -280.0000, 2170.0000
1556, 150.4260, -439.0780, 890.4780, 1890.0000, -350.0000, 735.0000
1557, 150.0600, -438.5900, 891.3320, -1050.0000, -35.0000, -1295.0000
1558, 149.5720, -437.4920, 892.0640, -3185.0000, -35.0000, -1785.0000
1559, 149.2060, -436.7600, 892.5520, -3850.0000, -490.0000, -1505.0000
1560, 148.9620, -436.3940, 892.7960, -4025.0000, -560.0000, -875.0000
1561, 148.5960, -436.3940, 892.6740, -2520.0000, -665.0000, -735.0000
1562, 148.3520, -436.7600, 892.5520, -700.0000, -560.0000, -770.0000
1563, 147.9860, -437.2480, 892.3080, -770.0000, -630.0000, -770.0000
1564, 147.6200, -437.3700, 892.3080, -1400.0000, -735.0000, -910.0000
1565, 147.2540, -437.3700, 892.3080, -1785.0000, -735.0000, -1190.0000
1566, 147.2540, -437.7360, 892.1860, -210.0000, -560.0000, -1120.0000
1567, 147.1320, -438.3460, 891.9420, 245.0000, -350.0000, -980.0000
1568, 147.0100, -438.5900, 891.6980, 385.0000, -385.0000, -1085.0000
1569, 146.7660, -438.8340, 891.6980, -1680.0000, 490.0000, -1855.0000
1570, 146.6440, -438.9560, 891.8200, -4480.0000, 2170.0000, -1995.0000
1571, 146.5220, -437.8580, 892.1860, -6825.0000, -1155.0000, 280.0000
1572, 145.4240, -436.5160, 893.5280, -14000.0000, -3640.0000, 1820.0000
1573, 144.5700, -437.2480, 894.3820, -10815.0000, -4655.0000, -1225.0000
1574, 145.9120, -439.8100, 895.3580, -12320.0000, -14735.0000, -2520.0000
1575, 146.2780, -443.1040, 897.5540, -22015.0000, -18410.0000, -6545.0000
1576, 145.9120, -446.5200, 893.6500, 2555.0000, -12075.0000, -4340.0000
1577, 143.8380, -452.8640, 891.6980, -8610.0000, -19705.0000, -21490.0000
1578, 139.9340, -461.0380, 894.8700, -1890.0000, -23800.0000, -25795.0000
1579, 137.9820, -467.5040, 892.9180, 3500.0000, -24745.0000, -24850.0000
1580, 137.7380, -473.7260, 889.8680, -6475.0000, -27510.0000, -26600.0000
1581, 140.3000, -478.3620, 885.2320, -1190.0000, -28420.0000, -28875.0000
1582, 146.1560, -481.7780, 880.9620, 24080.0000, -30310.0000, -17325.0000
1583, 146.6440, -483.6080, 876.6920, 63875.0000, -18760.0000, -11550.0000
1584, 140.4220, -482.1440, 869.8600, 56210.0000, 735.0000, -12145.0000
1585, 134.5660, -476.8980, 865.9560, 24535.0000, 8785.0000, -16310.0000
1586, 130.2960, -469.8220, 865.4680, 32725.0000, 18585.0000, -6475.0000
1587, 128.5880, -461.5260, 868.1520, 30275.0000, 24115.0000, 2065.0000
1588, 132.8580, -450.1800, 873.6420, 18865.0000, 19005.0000, 16765.0000
1589, 139.9340, -440.1760, 879.1320, 23800.0000, 16275.0000, 28840.0000
1590, 147.3760, -431.8800, 881.2060, 4760.0000, 19705.0000, 38045.0000
1591, 155.7940, -423.2180, 879.4980, -2590.0000, 26670.0000, 46445.0000
1592, 163.3580, -416.2640, 875.1060, 30485.0000, 37835.0000, 56980.0000
1593, 169.0920, -410.7740, 870.3480, 44415.0000, 45150.0000, 62230.0000
1594, 173.6060, -404.1860, 867.0540, 25270.0000, 51380.0000, 59430.0000
1595, 177.7540, -397.8420, 864.1260, 51520.0000, 59745.0000, 67620.0000
1596, 179.0960, -392.1080, 866.6880, 53410.0000, 54740.0000, 60865.0000
1597, 177.8760, -383.5680, 879.1320, 12215.0000, 38640.0000, 43435.0000
1598, 177.0220, -375.1500, 892.5520, 30345.0000, 33110.0000, 45150.0000
1599, 174.4600, -367.0980, 903.2880, 29855.0000, 27720.0000, 27405.0000
1600, 169.8240, -356.9720, 914.5120, 5390.0000, 17430.0000, 13545.0000
1601, 163.2360, -346.6020, 926.7120, -4165.0000, 10080.0000, 1120.0000
1602, 155.6720, -338.1840, 936.9600, 5845.0000, 9835.0000, -11130.0000
1603, 147.6200, -331.4740, 942.9380, 15015.0000, 12390.0000, -17990.0000
1604, 136.8840, -321.4700, 948.1840, 4200.0000, 9240.0000, -15295.0000
1605, 123.2200, -306.4640, 952.6980, -35.0000, 7315.0000, -7035.0000
1606, 106.9940, -292.4340, 954.7720, -1750.0000, 7700.0000, -2625.0000
1607, 89.3040, -282.6740, 955.2600, -4690.0000, 8365.0000, -525.0000
1608, 73.2000, -275.5980, 955.7480, 2065.0000, 7910.0000, 1820.0000
1609, 59.1700, -269.2540, 957.4560, 945.0000, 6055.0000, 4165.0000
1610, 47.0920, -262.1780, 958.0660, -1015.0000, 6055.0000, 6090.0000
1611, 36.1120, -256.3220, 957.0900, 2345.0000, 7000.0000, 7000.0000
1612, 25.6200, -251.5640, 956.7240, -1960.0000, 6650.0000, 8435.0000
1613, 15.4940, -245.8300, 956.4800, -8400.0000, 4165.0000, 9380.0000
1614, 5.6120, -240.4620, 955.6260, -10780.0000, 3430.0000, 12005.0000
1615, -3.9040, -236.1920, 954.8940, -10605.0000, 2940.0000, 15435.0000
1616, -13.0540, -232.6540, 955.9920, -13300.0000, 1645.0000, 15960.0000
1617, -22.0820, -229.8480, 957.8220, -13790.0000, 3010.0000, 15785.0000
1618, -30.6220, -227.6520, 958.4320, -11060.0000, 5040.0000, 16170.0000
1619, -39.6500, -227.5300, 959.4080, -8995.0000, 2975.0000, 16870.0000
1620, -49.8980, -228.0180, 963.6780, -20755.0000, -2310.0000, 15960.0000
1621, -60.5120, -227.4080, 967.7040, -20510.0000, 560.0000, 14630.0000
1622, -70.7600, -227.1640, 968.0700, -7105.0000, 7070.0000, 13615.0000
1623, -81.6180, -228.2620, 968.0700, 280.0000, 11095.0000, 11515.0000
1624, -92.3540, -229.7260, 968.8020, -2975.0000, 11550.0000, 9485.0000
1625, -102.1140, -230.0920, 968.9240, -4375.0000, 11865.0000, 9730.0000
1626, -111.1420, -230.2140, 969.0460, -5950.0000, 10710.0000, 14735.0000
1627, -120.0480, -230.9460, 970.3880, -11795.0000, 7280.0000, 19075.0000
1628, -129.1980, -232.8980, 972.3400, -17045.0000, 6790.0000, 19705.0000
1629, -138.2260, -234.7280, 971.3640, -19215.0000, 10220.0000, 19425.0000
1630, -146.7660, -236.1920, 968.6800, -10815.0000, 12775.0000, 18585.0000
1631, -153.4760, -236.9240, 966.8500, -3045.0000, 15680.0000, 15820.0000
1632, -158.6000, -235.9480, 964.4100, 4130.0000, 17185.0000, 15225.0000
1633, -164.7000, -234.6060, 960.7500, 10990.0000, 19005.0000, 15015.0000
1634, -172.0200, -233.3860, 956.3580, 19005.0000, 17220.0000, 15750.0000
1635, -180.8040, -232.8980, 953.3080, 18970.0000, 11095.0000, 16870.0000
1636, -192.6380, -233.7520, 951.1120, 13195.0000, 7525.0000, 20300.0000
1637, -207.5220, -235.2160, 949.7700, 8960.0000, 5635.0000, 24150.0000
1638, -222.7720, -234.2400, 949.6480, 3745.0000, 3465.0000, 24920.0000
1639, -234.2400, -230.0920, 948.6720, 7070.0000, 4025.0000, 26005.0000
1640, -241.6820, -225.2120, 946.8420, 9590.0000, 8155.0000, 27965.0000
1641, -247.0500, -221.3080, 944.7680, 6475.0000, 13965.0000, 28035.0000
1642, -252.5400, -217.5260, 942.2060, 3115.0000, 20020.0000, 25900.0000
1643, -258.8840, -213.1340, 939.2780, 2660.0000, 24500.0000, 22260.0000
1644, -265.9600, -207.5220, 935.6180, 5670.0000, 27055.0000, 19425.0000
1645, -274.0120, -201.3000, 932.0800, 9345.0000, 26215.0000, 18550.0000
1646, -284.3820, -195.3220, 929.2740, 8680.0000, 23590.0000, 16695.0000
1647, -297.9240, -189.3440, 926.8340, 5600.0000, 19075.0000, 16730.0000
1648, -312.8080, -183.1220, 924.3940, 6090.0000, 14770.0000, 18760.0000
1649, -327.4480, -176.5340, 922.3200, 5600.0000, 11340.0000, 22050.0000
1650, -341.2340, -169.9460, 920.1240, 3815.0000, 9905.0000, 22960.0000
1651, -352.4580, -163.3580, 917.0740, 2240.0000, 10115.0000, 22190.0000
1652, -360.8760, -157.0140, 912.9260, 945.0000, 10570.0000, 19355.0000
1653, -367.5860, -150.4260, 908.0460, 2695.0000, 8960.0000, 18550.0000
1654, -374.0520, -142.9840, 902.3120, 1575.0000, 7350.0000, 19425.0000
1655, -381.1280, -136.7620, 896.8220, 2135.0000, 5495.0000, 18130.0000
1656, -389.6680, -130.5400, 893.4060, 1155.0000, 1505.0000, 20230.0000
1657, -400.8920, -122.8540, 891.0880, 8120.0000, -700.0000, 21315.0000
1658, -412.6040, -113.9480, 889.1360, 12250.0000, -2100.0000, 20125.0000
1659, -421.7540, -104.7980, 887.4280, 16765.0000, -35.0000, 14945.0000
1660, -427.7320, -95.0380, 885.2320, 17780.0000, 805.0000, 9835.0000
1661, -432.3680, -86.1320, 881.6940, 14560.0000, 2520.0000, 1960.0000
1662, -437.6140, -78.4460, 877.1800, 11200.0000, -1715.0000, 840.0000
1663, -445.7880, -70.1500, 873.8860, 4060.0000, -11480.0000, 700.0000
