Acc Num, Acceleration1(mg), Acceleration2(mg), Acceleration3(mg), Angular Rate1(mdps), Angular Rate2(mdps), Angular Rate3(mdps)
15123, 107.3600, -768.3560, 630.2520, 735.0000, -210.0000, -630.0000
15124, 107.4820, -768.3560, 630.2520, 735.0000, -280.0000, -735.0000
15125, 107.4820, -768.2340, 630.2520, 630.0000, -315.0000, -735.0000
15126, 107.3600, -768.2340, 630.1300, 595.0000, -280.0000, -735.0000
15127, 107.3600, -768.2340, 630.0080, 630.0000, -210.0000, -735.0000
15128, 107.3600, -768.2340, 630.0080, 665.0000, -175.0000, -735.0000
15129, 107.3600, -768.2340, 630.0080, 630.0000, -175.0000, -700.0000
15130, 107.3600, -768.2340, 629.8860, 595.0000, -140.0000, -665.0000
15131, 107.2380, -768.2340, 629.8860, 735.0000, -245.0000, -700.0000
15132, 107.2380, -768.2340, 629.8860, 630.0000, -245.0000, -735.0000
15133, 107.1160, -768.2340, 630.0080, 490.0000, -315.0000, -805.0000
15134, 106.9940, -768.3560, 629.8860, 525.0000, -350.0000, -945.0000
15135, 106.9940, -768.2340, 629.7640, 910.0000, -140.0000, -735.0000
15136, 106.9940, -768.1120, 629.8860, 595.0000, -105.0000, -665.0000
15137, 106.9940, -768.2340, 629.8860, 455.0000, -245.0000, -805.0000
15138, 106.8720, -768.2340, 629.8860, 630.0000, -245.0000, -735.0000
15139, 106.6280, -768.1120, 629.7640, 630.0000, -140.0000, -595.0000
15140, 106.5060, -768.2340, 629.7640, 770.0000, -70.0000, -560.0000
15141, 106.3840, -768.2340, 629.8860, 735.0000, -315.0000, -805.0000
15142, 106.3840, -768.1120, 629.8860, 490.0000, -490.0000, -770.0000
15143, 106.3840, -768.1120, 629.7640, 665.0000, -315.0000, -665.0000
15144, 106.1400, -768.1120, 629.7640, 560.0000, -175.0000, -665.0000
15145, 106.0180, -768.2340, 629.7640, 595.0000, -210.0000, -700.0000
15146, 105.8960, -768.2340, 629.6420, 770.0000, -280.0000, -700.0000
15147, 105.7740, -768.2340, 629.7640, 665.0000, -245.0000, -630.0000
15148, 105.7740, -768.1120, 629.7640, 700.0000, -280.0000, -595.0000
15149, 105.6520, -768.1120, 629.8860, 665.0000, -350.0000, -700.0000
15150, 105.5300, -768.1120, 630.0080, 595.0000, -385.0000, -735.0000
15151, 105.2860, -768.1120, 630.0080, 595.0000, -385.0000, -735.0000
15152, 105.1640, -768.1120, 630.1300, 630.0000, -315.0000, -805.0000
15153, 105.1640, -767.9900, 630.2520, 630.0000, -385.0000, -805.0000
15154, 105.0420, -767.9900, 630.2520, 595.0000, -385.0000, -700.0000
15155, 104.9200, -767.9900, 630.3740, 560.0000, -420.0000, -700.0000
15156, 104.7980, -767.9900, 630.3740, 630.0000, -385.0000, -770.0000
15157, 104.6760, -767.9900, 630.3740, 595.0000, -420.0000, -770.0000
15158, 104.6760, -767.8680, 630.4960, 630.0000, -455.0000, -770.0000
15159, 104.5540, -767.8680, 630.6180, 490.0000, -490.0000, -770.0000
15160, 104.4320, -767.9900, 630.6180, 350.0000, -630.0000, -945.0000
15161, 104.3100, -767.9900, 630.4960, 490.0000, -630.0000, -1015.0000
15162, 104.3100, -767.8680, 630.3740, 735.0000, -350.0000, -700.0000
15163, 104.3100, -767.7460, 630.4960, 490.0000, -385.0000, -770.0000
15164, 104.3100, -767.7460, 630.4960, 490.0000, -455.0000, -875.0000
15165, 104.1880, -767.7460, 630.3740, 630.0000, -385.0000, -735.0000
15166, 104.0660, -767.7460, 630.3740, 525.0000, -350.0000, -595.0000
15167, 103.9440, -767.7460, 630.4960, 770.0000, -385.0000, -770.0000
15168, 103.8220, -767.7460, 630.6180, 525.0000, -665.0000, -1015.0000
15169, 103.8220, -767.6240, 630.4960, 385.0000, -630.0000, -770.0000
15170, 103.8220, -767.6240, 630.4960, 665.0000, -420.0000, -735.0000
15171, 103.7000, -767.6240, 630.4960, 455.0000, -455.0000, -840.0000
15172, 103.5780, -767.7460, 630.4960, 560.0000, -525.0000, -805.0000
15173, 103.5780, -767.7460, 630.4960, 630.0000, -455.0000, -770.0000
15174, 103.5780, -767.7460, 630.4960, 525.0000, -420.0000, -665.0000
15175, 103.5780, -767.7460, 630.4960, 630.0000, -455.0000, -700.0000
15176, 103.5780, -767.7460, 630.6180, 525.0000, -560.0000, -805.0000
15177, 103.4560, -767.7460, 630.6180, 525.0000, -700.0000, -805.0000
15178, 103.4560, -767.7460, 630.7400, 490.0000, -735.0000, -805.0000
15179, 103.4560, -767.7460, 630.7400, 420.0000, -735.0000, -875.0000
15180, 103.3340, -767.7460, 630.6180, 525.0000, -735.0000, -875.0000
15181, 103.3340, -767.7460, 630.6180, 490.0000, -735.0000, -875.0000
15182, 103.3340, -767.7460, 630.6180, 490.0000, -770.0000, -840.0000
15183, 103.4560, -767.7460, 630.6180, 525.0000, -840.0000, -945.0000
15184, 103.4560, -767.7460, 630.6180, 385.0000, -910.0000, -945.0000
15185, 103.5780, -767.7460, 630.4960, 490.0000, -980.0000, -910.0000
15186, 103.7000, -767.7460, 630.4960, 420.0000, -980.0000, -980.0000
15187, 103.7000, -767.7460, 630.4960, 280.0000, -980.0000, -1015.0000
15188, 103.7000, -767.9900, 630.3740, 245.0000, -1050.0000, -1120.0000
15189, 103.8220, -767.9900, 630.1300, 665.0000, -875.0000, -1085.0000
15190, 103.9440, -767.8680, 630.1300, 525.0000, -875.0000, -875.0000
15191, 104.1880, -767.8680, 630.1300, 280.0000, -1015.0000, -1015.0000
15192, 104.3100, -767.9900, 630.0080, 385.0000, -1015.0000, -1015.0000
15193, 104.4320, -767.9900, 629.7640, 455.0000, -875.0000, -875.0000
15194, 104.4320, -767.9900, 629.6420, 525.0000, -805.0000, -840.0000
15195, 104.6760, -768.1120, 629.7640, 595.0000, -980.0000, -1015.0000
15196, 104.9200, -768.1120, 629.7640, 350.0000, -1155.0000, -1050.0000
15197, 105.1640, -768.1120, 629.6420, 525.0000, -1085.0000, -945.0000
15198, 105.2860, -768.1120, 629.5200, 490.0000, -875.0000, -945.0000
15199, 105.4080, -768.2340, 629.2760, 385.0000, -840.0000, -910.0000
15200, 105.6520, -768.2340, 629.1540, 595.0000, -840.0000, -1050.0000
15201, 105.7740, -768.2340, 629.0320, 525.0000, -805.0000, -910.0000
15202, 106.0180, -768.2340, 628.9100, 630.0000, -735.0000, -840.0000
15203, 106.2620, -768.2340, 628.7880, 700.0000, -700.0000, -840.0000
15204, 106.3840, -768.1120, 628.6660, 560.0000, -560.0000, -840.0000
15205, 106.5060, -768.1120, 628.5440, 560.0000, -385.0000, -735.0000
15206, 106.6280, -768.2340, 628.4220, 630.0000, -210.0000, -735.0000
15207, 106.7500, -768.2340, 628.4220, 665.0000, -245.0000, -700.0000
15208, 106.8720, -768.2340, 628.5440, 630.0000, -315.0000, -665.0000
15209, 106.9940, -768.2340, 628.4220, 595.0000, -315.0000, -700.0000
15210, 107.1160, -768.2340, 628.4220, 595.0000, -245.0000, -665.0000
15211, 107.1160, -768.2340, 628.3000, 665.0000, -280.0000, -770.0000
15212, 107.1160, -768.2340, 628.4220, 560.0000, -140.0000, -770.0000
15213, 107.1160, -768.4780, 628.4220, 455.0000, -140.0000, -770.0000
15214, 107.1160, -768.4780, 628.3000, 875.0000, -175.0000, -840.0000
15215, 107.2380, -768.3560, 628.4220, 840.0000, -105.0000, -630.0000
15216, 107.3600, -768.3560, 628.6660, 490.0000, -175.0000, -735.0000
15217, 107.2380, -768.3560, 628.6660, 525.0000, -175.0000, -770.0000
15218, 107.1160, -768.3560, 628.5440, 665.0000, -140.0000, -630.0000
15219, 107.1160, -768.3560, 628.5440, 735.0000, -35.0000, -560.0000
15220, 106.9940, -768.3560, 628.7880, 840.0000, -175.0000, -700.0000
15221, 106.9940, -768.3560, 629.0320, 630.0000, -455.0000, -875.0000
15222, 107.1160, -768.2340, 629.0320, 595.0000, -455.0000, -665.0000
15223, 106.9940, -768.2340, 629.0320, 595.0000, -245.0000, -700.0000
15224, 106.8720, -768.2340, 629.0320, 525.0000, -175.0000, -700.0000
15225, 106.7500, -768.3560, 629.1540, 770.0000, -245.0000, -805.0000
15226, 106.6280, -768.2340, 629.1540, 735.0000, -245.0000, -700.0000
15227, 106.6280, -768.2340, 629.2760, 770.0000, -245.0000, -665.0000
15228, 106.6280, -768.2340, 629.5200, 665.0000, -315.0000, -665.0000
15229, 106.5060, -768.2340, 629.5200, 630.0000, -385.0000, -735.0000
15230, 106.3840, -768.1120, 629.5200, 665.0000, -385.0000, -735.0000
15231, 106.2620, -768.1120, 629.6420, 665.0000, -280.0000, -735.0000
15232, 106.2620, -768.1120, 629.7640, 665.0000, -245.0000, -700.0000
15233, 106.1400, -767.9900, 629.8860, 630.0000, -245.0000, -665.0000
15234, 106.0180, -767.9900, 630.0080, 595.0000, -280.0000, -665.0000
15235, 105.8960, -767.9900, 630.0080, 595.0000, -280.0000, -700.0000
15236, 105.7740, -767.9900, 630.1300, 665.0000, -315.0000, -700.0000
15237, 105.6520, -767.9900, 630.2520, 700.0000, -315.0000, -700.0000
15238, 105.5300, -767.9900, 630.3740, 490.0000, -350.0000, -735.0000
15239, 105.4080, -768.1120, 630.4960, 385.0000, -525.0000, -910.0000
15240, 105.2860, -768.1120, 630.4960, 665.0000, -490.0000, -945.0000
15241, 105.2860, -767.9900, 630.4960, 700.0000, -245.0000, -700.0000
15242, 105.2860, -767.9900, 630.6180, 455.0000, -280.0000, -805.0000
15243, 105.1640, -767.9900, 630.7400, 490.0000, -420.0000, -840.0000
15244, 105.0420, -767.9900, 630.6180, 630.0000, -385.0000, -700.0000
15245, 104.9200, -767.8680, 630.6180, 630.0000, -280.0000, -595.0000
15246, 104.7980, -767.8680, 630.8620, 770.0000, -350.0000, -770.0000
15247, 104.6760, -767.8680, 631.1060, 490.0000, -595.0000, -875.0000
15248, 104.6760, -767.8680, 630.9840, 455.0000, -560.0000, -700.0000
15249, 104.5540, -767.7460, 630.9840, 665.0000, -350.0000, -770.0000
15250, 104.4320, -767.7460, 631.1060, 455.0000, -420.0000, -770.0000
15251, 104.4320, -767.7460, 631.1060, 630.0000, -455.0000, -805.0000
15252, 104.3100, -767.7460, 630.9840, 630.0000, -420.0000, -735.0000
15253, 104.3100, -767.7460, 631.1060, 595.0000, -385.0000, -665.0000
15254, 104.3100, -767.7460, 631.1060, 630.0000, -420.0000, -735.0000
15255, 104.1880, -767.7460, 631.1060, 525.0000, -490.0000, -805.0000
15256, 104.0660, -767.7460, 631.1060, 560.0000, -455.0000, -735.0000
15257, 103.9440, -767.6240, 631.1060, 560.0000, -455.0000, -770.0000
15258, 103.9440, -767.6240, 631.2280, 560.0000, -455.0000, -805.0000
15259, 103.8220, -767.6240, 631.2280, 595.0000, -490.0000, -770.0000
15260, 103.8220, -767.6240, 631.2280, 560.0000, -490.0000, -735.0000
15261, 103.8220, -767.6240, 631.2280, 630.0000, -490.0000, -735.0000
15262, 103.7000, -767.6240, 631.3500, 525.0000, -525.0000, -770.0000
15263, 103.5780, -767.6240, 631.3500, 560.0000, -630.0000, -840.0000
15264, 103.5780, -767.6240, 631.4720, 525.0000, -700.0000, -910.0000
15265, 103.5780, -767.6240, 631.4720, 455.0000, -735.0000, -840.0000
15266, 103.5780, -767.5020, 631.5940, 455.0000, -770.0000, -840.0000
15267, 103.5780, -767.6240, 631.7160, 280.0000, -805.0000, -945.0000
15268, 103.4560, -767.7460, 631.5940, 210.0000, -910.0000, -1120.0000
15269, 103.4560, -767.6240, 631.4720, 560.0000, -805.0000, -1085.0000
15270, 103.5780, -767.5020, 631.4720, 595.0000, -735.0000, -875.0000
15271, 103.7000, -767.5020, 631.5940, 315.0000, -910.0000, -1015.0000
15272, 103.8220, -767.6240, 631.4720, 315.0000, -945.0000, -1085.0000
15273, 103.8220, -767.6240, 631.2280, 420.0000, -805.0000, -875.0000
15274, 103.8220, -767.7460, 631.1060, 490.0000, -700.0000, -805.0000
15275, 103.8220, -767.7460, 631.2280, 700.0000, -875.0000, -980.0000
15276, 104.0660, -767.7460, 631.3500, 350.0000, -1120.0000, -1050.0000
15277, 104.1880, -767.7460, 631.2280, 350.0000, -1085.0000, -875.0000
15278, 104.3100, -767.6240, 631.1060, 560.0000, -945.0000, -945.0000
15279, 104.3100, -767.7460, 630.9840, 350.0000, -910.0000, -945.0000
15280, 104.4320, -767.7460, 630.9840, 560.0000, -910.0000, -1015.0000
15281, 104.5540, -767.7460, 630.8620, 525.0000, -875.0000, -980.0000
15282, 104.7980, -767.7460, 630.8620, 490.0000, -875.0000, -875.0000
15283, 105.0420, -767.8680, 630.8620, 560.0000, -910.0000, -910.0000
15284, 105.1640, -767.8680, 630.8620, 455.0000, -945.0000, -980.0000
15285, 105.2860, -767.8680, 630.8620, 455.0000, -980.0000, -945.0000
15286, 105.4080, -767.8680, 630.7400, 420.0000, -910.0000, -980.0000
15287, 105.5300, -767.8680, 630.6180, 490.0000, -875.0000, -1015.0000
15288, 105.7740, -767.8680, 630.6180, 560.0000, -910.0000, -945.0000
15289, 105.8960, -767.8680, 630.4960, 490.0000, -910.0000, -875.0000
15290, 106.0180, -767.9900, 630.4960, 560.0000, -1155.0000, -735.0000
15291, 106.2620, -767.9900, 630.2520, 665.0000, -910.0000, -945.0000
15292, 106.5060, -767.8680, 630.1300, 490.0000, -630.0000, -770.0000
15293, 106.7500, -767.8680, 630.0080, 560.0000, -420.0000, -700.0000
15294, 106.8720, -767.8680, 629.8860, 490.0000, -245.0000, -700.0000
15295, 106.9940, -767.9900, 629.8860, 350.0000, -245.0000, -735.0000
15296, 106.9940, -768.1120, 629.8860, 840.0000, -385.0000, -910.0000
15297, 107.2380, -767.9900, 629.8860, 700.0000, -350.0000, -700.0000
15298, 107.4820, -767.8680, 629.8860, 455.0000, -245.0000, -770.0000
15299, 107.6040, -767.9900, 629.8860, 455.0000, -140.0000, -770.0000
15300, 107.4820, -767.9900, 629.6420, 560.0000, -70.0000, -630.0000
15301, 107.4820, -768.1120, 629.6420, 700.0000, -35.0000, -525.0000
15302, 107.6040, -768.2340, 629.7640, 840.0000, -210.0000, -735.0000
15303, 107.6040, -768.2340, 630.0080, 700.0000, -455.0000, -910.0000
15304, 107.7260, -768.1120, 630.0080, 595.0000, -385.0000, -665.0000
15305, 107.7260, -768.1120, 630.0080, 595.0000, -210.0000, -700.0000
15306, 107.6040, -768.1120, 629.8860, 560.0000, -105.0000, -735.0000
15307, 107.6040, -768.2340, 629.8860, 770.0000, -140.0000, -770.0000
15308, 107.4820, -768.2340, 630.0080, 700.0000, -140.0000, -630.0000
15309, 107.6040, -768.1120, 630.0080, 770.0000, -140.0000, -560.0000
15310, 107.4820, -768.1120, 630.2520, 700.0000, -210.0000, -665.0000
15311, 107.4820, -768.1120, 630.3740, 595.0000, -280.0000, -735.0000
15312, 107.2380, -768.1120, 630.3740, 595.0000, -280.0000, -700.0000
15313, 107.2380, -768.1120, 630.3740, 630.0000, -210.0000, -700.0000
15314, 107.1160, -768.1120, 630.4960, 700.0000, -175.0000, -700.0000
15315, 106.9940, -768.1120, 630.6180, 665.0000, -210.0000, -665.0000
15316, 106.9940, -768.1120, 630.6180, 525.0000, -210.0000, -665.0000
15317, 106.8720, -768.1120, 630.7400, 630.0000, -210.0000, -665.0000
15318, 106.7500, -768.1120, 630.7400, 665.0000, -245.0000, -700.0000
15319, 106.6280, -768.1120, 630.9840, 525.0000, -280.0000, -735.0000
15320, 106.5060, -768.2340, 630.9840, 420.0000, -420.0000, -945.0000
15321, 106.3840, -768.2340, 630.8620, 735.0000, -315.0000, -945.0000
15322, 106.3840, -768.1120, 630.9840, 735.0000, -175.0000, -700.0000
15323, 106.2620, -768.2340, 631.1060, 455.0000, -315.0000, -770.0000
15324, 106.2620, -768.2340, 631.1060, 560.0000, -385.0000, -805.0000
15325, 106.1400, -768.1120, 630.9840, 665.0000, -280.0000, -630.0000
15326, 106.0180, -768.1120, 630.9840, 595.0000, -175.0000, -525.0000
15327, 105.8960, -768.2340, 631.2280, 770.0000, -315.0000, -665.0000
15328, 105.7740, -768.1120, 631.3500, 490.0000, -560.0000, -840.0000
15329, 105.6520, -767.9900, 631.3500, 525.0000, -455.0000, -665.0000
15330, 105.5300, -767.9900, 631.3500, 630.0000, -245.0000, -700.0000
15331, 105.4080, -768.1120, 631.3500, 455.0000, -245.0000, -770.0000
15332, 105.2860, -768.1120, 631.4720, 700.0000, -350.0000, -805.0000
15333, 105.1640, -768.1120, 631.4720, 700.0000, -350.0000, -735.0000
15334, 105.1640, -768.1120, 631.5940, 630.0000, -315.0000, -665.0000
15335, 105.0420, -767.9900, 631.7160, 630.0000, -385.0000, -735.0000
15336, 104.9200, -767.9900, 631.7160, 560.0000, -420.0000, -770.0000
15337, 104.7980, -767.9900, 631.7160, 560.0000, -420.0000, -735.0000
15338, 104.6760, -767.9900, 631.7160, 525.0000, -385.0000, -770.0000
15339, 104.6760, -767.9900, 631.8380, 560.0000, -385.0000, -805.0000
15340, 104.5540, -767.8680, 631.8380, 595.0000, -385.0000, -770.0000
15341, 104.4320, -767.8680, 631.8380, 560.0000, -385.0000, -735.0000
15342, 104.3100, -767.8680, 631.8380, 595.0000, -420.0000, -770.0000
15343, 104.1880, -767.8680, 631.9600, 595.0000, -420.0000, -805.0000
15344, 104.0660, -767.8680, 631.9600, 595.0000, -420.0000, -770.0000
15345, 104.0660, -767.8680, 632.0820, 595.0000, -420.0000, -770.0000
15346, 103.9440, -767.8680, 632.2040, 420.0000, -525.0000, -840.0000
15347, 103.8220, -767.8680, 632.2040, 315.0000, -700.0000, -980.0000
15348, 103.8220, -767.8680, 632.0820, 595.0000, -560.0000, -945.0000
15349, 103.8220, -767.7460, 632.0820, 700.0000, -315.0000, -735.0000
15350, 103.8220, -767.7460, 632.0820, 420.0000, -420.0000, -840.0000
15351, 103.7000, -767.7460, 632.0820, 525.0000, -455.0000, -875.0000
15352, 103.5780, -767.7460, 632.0820, 595.0000, -385.0000, -665.0000
15353, 103.4560, -767.7460, 632.0820, 560.0000, -315.0000, -630.0000
15354, 103.4560, -767.7460, 632.2040, 770.0000, -455.0000, -805.0000
15355, 103.4560, -767.7460, 632.3260, 420.0000, -630.0000, -910.0000
15356, 103.4560, -767.7460, 632.2040, 385.0000, -560.0000, -700.0000
15357, 103.3340, -767.7460, 632.2040, 700.0000, -420.0000, -805.0000
15358, 103.3340, -767.7460, 632.2040, 455.0000, -490.0000, -840.0000
15359, 103.3340, -767.8680, 632.2040, 595.0000, -490.0000, -840.0000
15360, 103.2120, -767.7460, 632.0820, 595.0000, -420.0000, -770.0000
15361, 103.2120, -767.7460, 632.0820, 560.0000, -420.0000, -735.0000
15362, 103.2120, -767.8680, 632.2040, 630.0000, -455.0000, -805.0000
15363, 103.2120, -767.7460, 632.2040, 560.0000, -490.0000, -840.0000
15364, 103.0900, -767.7460, 632.2040, 560.0000, -490.0000, -770.0000
15365, 103.0900, -767.7460, 632.0820, 525.0000, -490.0000, -770.0000
15366, 103.0900, -767.7460, 632.0820, 525.0000, -455.0000, -840.0000
15367, 103.0900, -767.8680, 632.0820, 560.0000, -490.0000, -805.0000
15368, 102.9680, -767.8680, 632.0820, 560.0000, -525.0000, -770.0000
15369, 102.9680, -767.8680, 631.9600, 630.0000, -455.0000, -735.0000
15370, 102.9680, -767.8680, 632.0820, 525.0000, -420.0000, -735.0000
15371, 102.9680, -767.8680, 632.0820, 525.0000, -455.0000, -805.0000
15372, 102.8460, -767.9900, 632.0820, 490.0000, -525.0000, -840.0000
15373, 102.8460, -767.9900, 632.0820, 595.0000, -665.0000, -840.0000
15374, 102.8460, -767.8680, 632.2040, 490.0000, -735.0000, -840.0000
15375, 102.8460, -767.8680, 632.2040, 280.0000, -770.0000, -980.0000
15376, 102.7240, -768.1120, 632.0820, 210.0000, -875.0000, -1155.0000
15377, 102.8460, -767.9900, 631.8380, 665.0000, -735.0000, -980.0000
15378, 102.9680, -767.8680, 631.7160, 490.0000, -735.0000, -875.0000
15379, 103.0900, -767.8680, 631.7160, 245.0000, -875.0000, -1015.0000
15380, 103.0900, -767.9900, 631.5940, 420.0000, -910.0000, -980.0000
15381, 103.0900, -767.9900, 631.4720, 455.0000, -805.0000, -875.0000
15382, 103.0900, -767.9900, 631.3500, 490.0000, -770.0000, -840.0000
15383, 103.0900, -768.1120, 631.4720, 630.0000, -945.0000, -1015.0000
15384, 103.3340, -767.9900, 631.4720, 280.0000, -1190.0000, -1050.0000
15385, 103.4560, -768.1120, 631.3500, 420.0000, -1085.0000, -910.0000
15386, 103.4560, -768.1120, 631.2280, 525.0000, -910.0000, -945.0000
15387, 103.5780, -768.2340, 631.1060, 350.0000, -910.0000, -945.0000
15388, 103.7000, -768.2340, 630.9840, 525.0000, -945.0000, -1015.0000
15389, 103.9440, -768.2340, 630.8620, 525.0000, -945.0000, -945.0000
15390, 104.0660, -768.3560, 630.8620, 525.0000, -910.0000, -875.0000
15391, 104.3100, -768.3560, 630.8620, 560.0000, -945.0000, -945.0000
15392, 104.4320, -768.3560, 630.7400, 525.0000, -980.0000, -1015.0000
15393, 104.5540, -768.3560, 630.6180, 455.0000, -980.0000, -945.0000
15394, 104.7980, -768.3560, 630.6180, 455.0000, -910.0000, -980.0000
15395, 104.9200, -768.3560, 630.4960, 490.0000, -875.0000, -1015.0000
15396, 105.0420, -768.3560, 630.3740, 490.0000, -910.0000, -980.0000
15397, 105.2860, -768.3560, 630.3740, 455.0000, -910.0000, -910.0000
15398, 105.4080, -768.3560, 630.2520, 525.0000, -910.0000, -945.0000
15399, 105.6520, -768.4780, 630.2520, 560.0000, -875.0000, -1015.0000
15400, 105.7740, -768.4780, 630.1300, 490.0000, -805.0000, -945.0000
15401, 106.0180, -768.4780, 630.0080, 560.0000, -770.0000, -910.0000
15402, 106.2620, -768.3560, 630.0080, 490.0000, -560.0000, -875.0000
15403, 106.3840, -768.6000, 629.8860, 350.0000, -490.0000, -875.0000
15404, 106.5060, -768.6000, 629.7640, 770.0000, -525.0000, -980.0000
15405, 106.7500, -768.4780, 629.6420, 770.0000, -420.0000, -735.0000
15406, 106.9940, -768.4780, 629.6420, 525.0000, -315.0000, -805.0000
15407, 107.1160, -768.4780, 629.6420, 455.0000, -175.0000, -770.0000
15408, 107.2380, -768.4780, 629.5200, 525.0000, -105.0000, -595.0000
15409, 107.2380, -768.6000, 629.3980, 630.0000, -105.0000, -560.0000
15410, 107.3600, -768.7220, 629.5200, 805.0000, -280.0000, -770.0000
15411, 107.4820, -768.6000, 629.6420, 665.0000, -490.0000, -910.0000
15412, 107.6040, -768.4780, 629.6420, 560.0000, -455.0000, -665.0000
15413, 107.6040, -768.4780, 629.6420, 595.0000, -210.0000, -700.0000
15414, 107.4820, -768.6000, 629.5200, 560.0000, -175.0000, -735.0000
15415, 107.4820, -768.7220, 629.5200, 770.0000, -210.0000, -770.0000
15416, 107.4820, -768.6000, 629.5200, 700.0000, -210.0000, -665.0000
15417, 107.6040, -768.6000, 629.5200, 735.0000, -175.0000, -560.0000
15418, 107.7260, -768.4780, 629.6420, 700.0000, -175.0000, -630.0000
15419, 107.6040, -768.4780, 629.7640, 595.0000, -280.0000, -700.0000
15420, 107.4820, -768.4780, 629.7640, 595.0000, -315.0000, -700.0000
15421, 107.4820, -768.4780, 629.6420, 630.0000, -175.0000, -700.0000
15422, 107.3600, -768.4780, 629.7640, 700.0000, -70.0000, -700.0000
15423, 107.3600, -768.3560, 629.7640, 630.0000, -70.0000, -630.0000
15424, 107.2380, -768.3560, 629.7640, 630.0000, -140.0000, -665.0000
15425, 107.2380, -768.4780, 629.7640, 630.0000, -140.0000, -630.0000
15426, 107.1160, -768.4780, 629.7640, 700.0000, -175.0000, -630.0000
15427, 107.1160, -768.4780, 629.8860, 560.0000, -210.0000, -700.0000
15428, 106.8720, -768.4780, 630.0080, 455.0000, -350.0000, -840.0000
15429, 106.7500, -768.6000, 629.8860, 595.0000, -350.0000, -945.0000
15430, 106.7500, -768.4780, 629.8860, 840.0000, -70.0000, -665.0000
15431, 106.7500, -768.3560, 630.0080, 525.0000, -105.0000, -665.0000
15432, 106.6280, -768.4780, 630.0080, 490.0000, -280.0000, -805.0000
15433, 106.5060, -768.4780, 630.0080, 665.0000, -315.0000, -735.0000
15434, 106.2620, -768.4780, 630.0080, 665.0000, -210.0000, -560.0000
15435, 106.1400, -768.4780, 630.1300, 770.0000, -210.0000, -665.0000
15436, 106.0180, -768.3560, 630.2520, 595.0000, -455.0000, -875.0000
15437, 106.0180, -768.3560, 630.2520, 490.0000, -560.0000, -770.0000
15438, 105.8960, -768.3560, 630.1300, 665.0000, -350.0000, -735.0000
15439, 105.7740, -768.3560, 630.1300, 560.0000, -245.0000, -700.0000
15440, 105.6520, -768.3560, 630.1300, 630.0000, -315.0000, -735.0000
15441, 105.4080, -768.3560, 630.1300, 735.0000, -350.0000, -700.0000
15442, 105.4080, -768.3560, 630.1300, 700.0000, -350.0000, -630.0000
15443, 105.2860, -768.2340, 630.1300, 700.0000, -385.0000, -665.0000
15444, 105.1640, -768.2340, 630.2520, 595.0000, -455.0000, -770.0000
15445, 105.0420, -768.2340, 630.2520, 630.0000, -490.0000, -770.0000
15446, 104.9200, -768.2340, 630.1300, 630.0000, -455.0000, -805.0000
15447, 104.7980, -768.2340, 630.1300, 630.0000, -420.0000, -840.0000
15448, 104.6760, -768.1120, 630.2520, 630.0000, -420.0000, -805.0000
15449, 104.5540, -768.1120, 630.2520, 560.0000, -420.0000, -735.0000
15450, 104.4320, -768.1120, 630.1300, 595.0000, -455.0000, -770.0000
15451, 104.4320, -768.2340, 630.1300, 595.0000, -455.0000, -805.0000
15452, 104.3100, -768.2340, 630.2520, 700.0000, -490.0000, -770.0000
15453, 104.3100, -768.1120, 630.3740, 525.0000, -490.0000, -770.0000
15454, 104.1880, -768.1120, 630.4960, 385.0000, -560.0000, -945.0000
15455, 104.0660, -768.2340, 630.4960, 350.0000, -700.0000, -1015.0000
15456, 104.0660, -768.1120, 630.3740, 770.0000, -420.0000, -805.0000
15457, 104.0660, -768.1120, 630.4960, 525.0000, -385.0000, -770.0000
15458, 104.0660, -768.1120, 630.4960, 455.0000, -490.0000, -910.0000
15459, 104.0660, -768.1120, 630.4960, 595.0000, -420.0000, -770.0000
15460, 103.9440, -768.1120, 630.4960, 595.0000, -315.0000, -595.0000
15461, 103.8220, -768.1120, 630.6180, 665.0000, -315.0000, -665.0000
15462, 103.7000, -768.1120, 630.8620, 630.0000, -595.0000, -910.0000
15463, 103.8220, -768.1120, 630.8620, 315.0000, -700.0000, -840.0000
15464, 103.7000, -768.1120, 630.7400, 595.0000, -455.0000, -700.0000
15465, 103.5780, -768.1120, 630.8620, 560.0000, -420.0000, -805.0000
15466, 103.5780, -768.1120, 630.8620, 420.0000, -560.0000, -805.0000
15467, 103.5780, -768.1120, 630.8620, 665.0000, -595.0000, -840.0000
15468, 103.5780, -768.1120, 630.9840, 490.0000, -630.0000, -770.0000
15469, 103.5780, -768.1120, 630.9840, 455.0000, -665.0000, -735.0000
15470, 103.5780, -768.2340, 631.1060, 490.0000, -700.0000, -875.0000
15471, 103.5780, -768.2340, 631.1060, 455.0000, -770.0000, -910.0000
15472, 103.4560, -768.2340, 631.1060, 490.0000, -770.0000, -840.0000
15473, 103.5780, -768.2340, 631.1060, 455.0000, -805.0000, -910.0000
15474, 103.5780, -768.2340, 631.2280, 420.0000, -840.0000, -945.0000
15475, 103.5780, -768.2340, 631.2280, 420.0000, -910.0000, -910.0000
15476, 103.5780, -768.2340, 631.2280, 420.0000, -980.0000, -910.0000
15477, 103.7000, -768.2340, 631.2280, 490.0000, -980.0000, -980.0000
15478, 103.8220, -768.3560, 631.2280, 455.0000, -980.0000, -945.0000
