Eda Num, Real(Ohm), Image(Ohm), Conductance(uS), Phase(°)
5778, 40869.8906, -95169.7891, 9.65490437, -66.7593
5779, 40867.3125, -95159.6016, 9.65587234, -66.7584
5780, 40840.8906, -95291.0703, 9.64558983, -66.8005
5781, 40790.6523, -95382.4609, 9.63961601, -66.8459
5782, 40689.1602, -95443.2734, 9.63812351, -66.9106
5783, 40833.2812, -95616.3984, 9.61811829, -66.8749
5784, 40785.2070, -95565.9297, 9.62416172, -66.8884
5785, 40814.6562, -95574.8203, 9.62233448, -66.8754
5786, 40769.2695, -95599.8672, 9.62185097, -66.9038
5787, 40644.4844, -95699.1484, 9.61791801, -66.9885
5788, 40722.5703, -95619.7422, 9.62185287, -66.9318
5789, 40813.8750, -95496.1484, 9.62906551, -66.8587
5790, 40781.0234, -95355.0234, 9.64231300, -66.8448
5791, 40748.6367, -95474.5391, 9.63328552, -66.8872
5792, 40698.1680, -95500.8047, 9.63288212, -66.9185
5793, 40849.4727, -95713.0703, 9.60931301, -66.8876
5794, 40798.0156, -95573.5859, 9.62304401, -66.8836
5795, 40720.8203, -95223.6797, 9.65576077, -66.8468
5796, 40659.6641, -95282.4453, 9.65296268, -66.8907
5797, 40654.0391, -95465.6641, 9.63748837, -66.9333
5798, 40655.3281, -95449.0703, 9.63885975, -66.9290
5799, 40580.5859, -95443.3516, 9.64206886, -66.9658
5800, 40684.8438, -95675.4453, 9.61847591, -66.9630
5801, 40615.6953, -95638.3203, 9.62414360, -66.9900
5802, 40664.3398, -95637.0391, 9.62248993, -66.9651
5803, 40547.7422, -95780.4297, 9.61449146, -67.0551
5804, 40520.5625, -95398.6172, 9.64808273, -66.9866
5805, 40653.8398, -95205.2734, 9.65979385, -66.8769
5806, 40649.5703, -95480.3672, 9.63639355, -66.9387
5807, 40656.0273, -95636.4141, 9.62284470, -66.9692
5808, 40648.3398, -95627.4453, 9.62388706, -66.9711
5809, 40615.7109, -95573.0859, 9.62970638, -66.9760
5810, 40579.8867, -95603.7578, 9.62838745, -67.0008
5811, 40588.1758, -95647.9141, 9.62432098, -67.0061
5812, 40570.9219, -95633.1953, 9.62620068, -67.0117
5813, 40434.1641, -95542.2266, 9.63892269, -67.0616
5814, 40459.7109, -95557.6016, 9.63668346, -67.0519
5815, 40522.7578, -95778.4922, 9.61555672, -67.0674
5816, 40451.3633, -95578.6953, 9.63518143, -67.0607
5817, 40470.7578, -95843.1172, 9.61192608, -67.1076
5818, 40511.0664, -95884.8359, 9.60692883, -67.0961
5819, 40477.9609, -95751.5078, 9.61946869, -67.0843
5820, 40484.8555, -95834.1641, 9.61218071, -67.0985
5821, 40327.3672, -95791.4922, 9.62147713, -67.1693
5822, 40413.4922, -95930.8359, 9.60651779, -67.1554
5823, 40329.0195, -95875.4297, 9.61426163, -67.1864
5824, 40282.7500, -95908.5859, 9.61309338, -67.2170
5825, 40313.2500, -96154.5078, 9.59109688, -67.2539
5826, 40356.7148, -96032.0234, 9.59994698, -67.2058
5827, 40351.7305, -95989.6484, 9.60372734, -67.1993
5828, 40477.8672, -96113.9453, 9.58867264, -67.1619
5829, 40480.8867, -95905.9766, 9.60621452, -67.1159
5830, 40396.9141, -96117.5703, 9.59125137, -67.2037
5831, 40351.1406, -95976.1797, 9.60489368, -67.1967
5832, 40337.8633, -96099.3672, 9.59490013, -67.2297
5833, 40302.5430, -96099.8828, 9.59611416, -67.2477
5834, 40321.4258, -96032.5391, 9.60116291, -67.2238
5835, 40301.1094, -96138.4297, 9.59289360, -67.2566
5836, 40258.8711, -96099.7109, 9.59768391, -67.2698
5837, 40263.7148, -96019.4922, 9.60433197, -67.2503
5838, 40257.9141, -96173.5703, 9.59144688, -67.2860
5839, 40238.2188, -96126.6016, 9.59613514, -67.2860
5840, 40262.9609, -95883.5078, 9.61593914, -67.2217
5841, 40246.3203, -95716.3203, 9.63080978, -67.1945
5842, 40308.4961, -95880.5078, 9.61456394, -67.1980
5843, 40347.4023, -96127.0391, 9.59221172, -67.2308
5844, 40365.2383, -96343.8047, 9.57322216, -67.2677
5845, 40401.9922, -96326.5703, 9.57337666, -67.2455
5846, 40377.9102, -96395.3516, 9.56841850, -67.2723
5847, 40459.2852, -96326.1172, 9.57138348, -67.2164
5848, 40408.5742, -96286.6953, 9.57651424, -67.2337
5849, 40429.9062, -96251.3672, 9.57874489, -67.2154
5850, 40340.1445, -96341.7734, 9.57428265, -67.2800
5851, 40365.7539, -96379.2266, 9.57021046, -67.2750
5852, 40321.8398, -96256.1328, 9.58217812, -67.2711
5853, 40463.8359, -96311.3047, 9.57247353, -67.2110
5854, 40295.7695, -95850.9609, 9.61753941, -67.1981
5855, 40439.9844, -96104.1797, 9.59085083, -67.1790
5856, 40270.7031, -96036.8516, 9.60260582, -67.2505
5857, 40318.5391, -96276.0391, 9.58060932, -67.2770
5858, 40230.9648, -96297.5078, 9.58189392, -67.3259
5859, 40215.1523, -96366.9297, 9.57657433, -67.3486
5860, 40221.1016, -96335.4297, 9.57903099, -67.3389
5861, 40212.7578, -96334.7422, 9.57938385, -67.3430
5862, 40315.4453, -96397.0547, 9.57048321, -67.3042
5863, 40210.7852, -96460.9297, 9.56877804, -67.3707
5864, 40103.9219, -96549.8516, 9.56502247, -67.4435
5865, 40083.0273, -96396.3984, 9.57874012, -67.4217
5866, 40197.2500, -96461.4922, 9.56920815, -67.3776
5867, 40183.9883, -96418.2734, 9.57332993, -67.3752
5868, 40088.4531, -96452.4609, 9.57380104, -67.4308
5869, 40180.1328, -96525.8359, 9.56437302, -67.3999
5870, 40123.8789, -96553.2109, 9.56403732, -67.4341
5871, 40005.6719, -96415.1953, 9.57987022, -67.4649
5872, 40071.5312, -96574.1328, 9.56410694, -67.4650
5873, 40061.4336, -96634.0234, 9.55940247, -67.4826
5874, 40083.9531, -96546.4766, 9.56600857, -67.4529
5875, 40069.1016, -96643.1016, 9.55836868, -67.4807
5876, 40019.1953, -96674.3203, 9.55747795, -67.5125
5877, 40054.2930, -96638.4922, 9.55927467, -67.4872
5878, 39985.4727, -96614.1016, 9.56374359, -67.5169
5879, 39980.1406, -96637.2578, 9.56197262, -67.5245
5880, 39956.7812, -96653.8672, 9.56138515, -67.5398
5881, 39857.4062, -96729.7578, 9.55843925, -67.6059
5882, 39928.2148, -96751.0547, 9.55417633, -67.5745
5883, 39855.3555, -96812.3672, 9.55153656, -67.6242
5884, 39873.8477, -96695.7109, 9.56074333, -67.5905
5885, 39920.3594, -96763.8828, 9.55336761, -67.5812
5886, 39973.1602, -96857.9922, 9.54360008, -67.5741
5887, 39868.1914, -96820.2422, 9.55042744, -67.6193
5888, 39859.8945, -96740.1172, 9.55747795, -67.6068
5889, 39907.8516, -96791.5547, 9.55146790, -67.5933
5890, 39781.2500, -96731.5859, 9.56093407, -67.6449
5891, 39781.7617, -96745.1484, 9.55976963, -67.6475
5892, 39868.5078, -96855.7734, 9.54741955, -67.6266
5893, 39882.9219, -96904.3672, 9.54282570, -67.6294
5894, 39953.3086, -96912.1172, 9.53973293, -67.5955
5895, 39895.7695, -96912.2578, 9.54171562, -67.6246
5896, 39953.6328, -96947.6953, 9.53672886, -67.6027
5897, 39795.2383, -96881.5391, 9.54778767, -67.6690
5898, 39935.8398, -97056.2266, 9.52822590, -67.6342
5899, 39729.1133, -96902.8203, 9.54828167, -67.7069
5900, 39813.9062, -97016.8672, 9.53574467, -67.6877
5901, 39813.6172, -96981.3047, 9.53874683, -67.6804
5902, 39872.1719, -97145.6484, 9.52291679, -67.6849
5903, 39774.4414, -97138.7578, 9.52685833, -67.7329
5904, 39788.2891, -97116.2578, 9.52827263, -67.7212
5905, 39768.9570, -97046.7891, 9.53477764, -67.7166
5906, 39737.3359, -97098.2422, 9.53153992, -67.7432
5907, 39782.6211, -97161.5391, 9.52466393, -67.7334
5908, 39776.4219, -97135.5859, 9.52705669, -67.7312
5909, 39690.3594, -97073.7578, 9.53521538, -67.7619
5910, 39784.0938, -97144.7109, 9.52602673, -67.7292
5911, 39812.8203, -97184.5391, 9.52169609, -67.7230
5912, 39895.9570, -97164.6484, 9.52050400, -67.6769
5913, 39942.1602, -97002.5703, 9.53251362, -67.6199
5914, 39910.7148, -96974.4609, 9.53596497, -67.6299
5915, 39880.6250, -97009.1172, 9.53409100, -67.6524
5916, 39714.8164, -96969.2578, 9.54317379, -67.7279
5917, 39709.1406, -97014.4766, 9.53955936, -67.7402
5918, 39634.2617, -97056.9297, 9.53856277, -67.7868
5919, 39757.3516, -97101.6953, 9.53056049, -67.7338
5920, 39739.8203, -97166.2578, 9.52573776, -67.7560
5921, 39652.5469, -97041.6328, 9.53922176, -67.7744
5922, 39674.4688, -97214.7422, 9.52390957, -67.7991
5923, 39813.0508, -97162.5234, 9.52353573, -67.7183
5924, 39807.4805, -97012.9141, 9.53629875, -67.6901
5925, 39769.4805, -97118.0391, 9.52876949, -67.7311
5926, 39768.2188, -97055.2109, 9.53409481, -67.7187
5927, 39769.2656, -97197.6953, 9.52208805, -67.7477
5928, 39713.8281, -97230.1016, 9.52127075, -67.7823
5929, 39640.1133, -97162.5078, 9.52947712, -67.8057
5930, 39727.1719, -97309.3516, 9.51416683, -67.7919
5931, 39666.3516, -97134.3203, 9.53094673, -67.7866
5932, 39672.0156, -97204.3516, 9.52486610, -67.7982
5933, 39587.4805, -97125.6172, 9.53438568, -67.8247
5934, 39672.1914, -97297.6797, 9.51702690, -67.8173
5935, 39591.3711, -97176.8047, 9.52994537, -67.8332
5936, 39618.7305, -97269.1484, 9.52124882, -67.8384
5937, 39689.3203, -97219.4453, 9.52300549, -67.7925
5938, 39602.5625, -97316.9297, 9.51779079, -67.8564
5939, 39747.2344, -97312.8203, 9.51319027, -67.7825
5940, 39706.6211, -97292.2422, 9.51630497, -67.7988
5941, 39621.1211, -97337.2578, 9.51545238, -67.8512
5942, 39682.4414, -97468.4922, 9.50237083, -67.8472
5943, 39591.0000, -97256.4766, 9.52326107, -67.8498
5944, 39591.3984, -97479.0078, 9.50458908, -67.8953
5945, 39638.3633, -97410.1328, 9.50875664, -67.8575
5946, 39661.7148, -97357.8828, 9.51233768, -67.8350
5947, 39585.7031, -97466.5859, 9.50582218, -67.8956
5948, 39550.2383, -97351.2578, 9.51669502, -67.8899
5949, 39509.3750, -97352.6641, 9.51797009, -67.9108
5950, 39546.5977, -97429.0859, 9.51029301, -67.9077
5951, 39550.5859, -97422.6484, 9.51069736, -67.9044
5952, 39554.0938, -97402.5547, 9.51226139, -67.8985
5953, 39499.2656, -97426.4922, 9.51212025, -67.9311
5954, 39487.6094, -97517.2266, 9.50491238, -67.9555
5955, 39571.1875, -97533.3047, 9.50073242, -67.9166
5956, 39414.7539, -97347.4609, 9.52162933, -67.9576
5957, 39548.6602, -97612.9453, 9.49483871, -67.9443
5958, 39492.3672, -97408.8672, 9.51383305, -67.9309
5959, 39493.5820, -97507.5547, 9.50551987, -67.9505
5960, 39569.7852, -97492.3672, 9.50420475, -67.9090
5961, 39475.5234, -97313.9453, 9.52237511, -67.9200
5962, 39441.0703, -97412.6797, 9.51525688, -67.9576
5963, 39482.2578, -97389.2734, 9.51582050, -67.9320
5964, 39497.4414, -97465.4141, 9.50891972, -67.9400
5965, 39633.2656, -97656.3359, 9.48835087, -67.9105
5966, 39463.8047, -97591.5859, 9.49949551, -67.9827
5967, 39451.2812, -97468.0078, 9.51026917, -67.9638
5968, 39521.0195, -97448.8516, 9.50950623, -67.9247
5969, 39479.4570, -97587.9141, 9.49927330, -67.9741
5970, 39508.4531, -97605.8828, 9.49678993, -67.9631
5971, 39390.6250, -97443.7578, 9.51436138, -67.9895
5972, 39429.8750, -97423.5703, 9.51472378, -67.9655
5973, 39364.9062, -97556.9766, 9.50573826, -68.0256
5974, 39477.9492, -97511.2266, 9.50574303, -67.9592
5975, 39332.1133, -97451.9609, 9.51565647, -68.0207
5976, 39368.3594, -97501.1797, 9.51029873, -68.0125
5977, 39429.4102, -97632.6953, 9.49721909, -68.0085
5978, 39329.6992, -97606.4453, 9.50278282, -68.0535
5979, 39419.7344, -97626.6953, 9.49804783, -68.0121
5980, 39317.0039, -97669.9609, 9.49789429, -68.0728
5981, 39373.9922, -97642.9141, 9.49823570, -68.0385
5982, 39351.6445, -97700.4297, 9.49417782, -68.0615
5983, 39381.7500, -97687.8828, 9.49421310, -68.0437
5984, 39257.3828, -97579.3203, 9.50749683, -68.0845
5985, 39320.1367, -97636.1953, 9.50061417, -68.0643
5986, 39345.2852, -97732.1953, 9.49173641, -68.0711
5987, 39376.1992, -97876.5703, 9.47864819, -68.0849
5988, 39357.1992, -97842.3828, 9.48213577, -68.0875
5989, 39368.1875, -97724.1172, 9.49164104, -68.0579
5990, 39253.1289, -97679.3203, 9.49926090, -68.1069
5991, 39320.9570, -97828.7891, 9.48448658, -68.1030
5992, 39401.3906, -97807.2734, 9.48358154, -68.0581
5993, 39318.0195, -97768.8516, 9.48959064, -68.0923
5994, 39292.5508, -97694.9453, 9.49662590, -68.0902
5995, 39331.9609, -97710.5234, 9.49399757, -68.0735
5996, 39225.3945, -97666.5234, 9.50126553, -68.1183
5997, 39365.6914, -97548.5391, 9.50641823, -68.0235
5998, 39290.4727, -97662.3828, 9.49942112, -68.0846
5999, 39280.0820, -97700.5703, 9.49657440, -68.0976
6000, 39286.7148, -97811.9297, 9.48704338, -68.1169
6001, 39269.8828, -97846.1797, 9.48474693, -68.1323
6002, 39125.4023, -97733.6953, 9.49899673, -68.1825
6003, 39272.3164, -97856.6484, 9.48379135, -68.1332
6004, 39255.4922, -97926.7109, 9.47850895, -68.1558
6005, 39175.3359, -97890.1328, 9.48424149, -68.1889
6006, 39240.5000, -97850.2266, 9.48539352, -68.1479
6007, 39170.4102, -97726.0547, 9.49812698, -68.1582
6008, 39262.3594, -97944.4297, 9.47680283, -68.1559
6009, 39203.4531, -97809.2422, 9.49005890, -68.1583
6010, 39354.2188, -97947.9141, 9.47344017, -68.1104
6011, 39249.6641, -97770.9766, 9.49170780, -68.1273
6012, 39138.6758, -97755.3984, 9.49673462, -68.1801
6013, 39166.4922, -97875.6484, 9.48574543, -68.1904
6014, 39143.5625, -98027.0859, 9.47387409, -68.2325
6015, 39173.2891, -97821.7422, 9.49002361, -68.1761
6016, 39285.7812, -97985.8828, 9.47256565, -68.1525
6017, 39222.1367, -98008.8984, 9.47277260, -68.1892
6018, 39063.8555, -97896.5859, 9.48742390, -68.2464
6019, 39204.4258, -98051.6484, 9.46980190, -68.2068
6020, 39218.9258, -98042.7734, 9.47005844, -68.1977
6021, 39045.1250, -98126.9922, 9.46881866, -68.3022
6022, 39095.6289, -97974.6953, 9.47984028, -68.2461
6023, 39163.3125, -98017.0078, 9.47405720, -68.2205
6024, 39000.1602, -97991.1172, 9.48164558, -68.2976
6025, 39096.3984, -98037.9297, 9.47453880, -68.2585
6026, 39125.0156, -98042.3828, 9.47321701, -68.2449
6027, 39112.1250, -98034.3203, 9.47431660, -68.2498
6028, 39146.3594, -98194.8203, 9.45981884, -68.2648
6029, 39089.8828, -98141.5703, 9.46612072, -68.2826
6030, 39174.6133, -98149.6484, 9.46263790, -68.2415
6031, 39004.8281, -98119.6797, 9.47076321, -68.3210
6032, 39042.7656, -98080.6328, 9.47276115, -68.2941
6033, 39024.5977, -98109.6328, 9.47094536, -68.3091
6034, 38981.6953, -98199.5234, 9.46487713, -68.3487
6035, 39039.8555, -98164.1016, 9.46590233, -68.3123
6036, 39042.2539, -98174.5859, 9.46495056, -68.3132
6037, 39056.0195, -98138.3047, 9.46751595, -68.2990
6038, 39074.4062, -98302.6016, 9.45324326, -68.3226
6039, 38971.3477, -98130.0859, 9.47100544, -68.3400
6040, 39007.9531, -98193.5078, 9.46451092, -68.3343
6041, 39005.1445, -98169.3047, 9.46661854, -68.3308
6042, 39019.9141, -98281.9141, 9.45676136, -68.3459
6043, 39061.8711, -98308.2422, 9.45318890, -68.3301
6044, 38890.1875, -98173.4922, 9.47006989, -68.3896
6045, 38927.9492, -98242.1953, 9.46309948, -68.3843
6046, 39004.6016, -98263.3203, 9.45881271, -68.3499
6047, 38969.4375, -98290.7109, 9.45769501, -68.3731
6048, 38972.3438, -98243.0703, 9.46156216, -68.3621
6049, 38958.0938, -98301.5859, 9.45716476, -68.3810
6050, 38820.3242, -98205.9609, 9.46966743, -68.4314
6051, 39001.1094, -98405.1016, 9.44715118, -68.3800
6052, 38907.7852, -98238.4922, 9.46407223, -68.3937
6053, 38979.4805, -98310.5234, 9.45571613, -68.3720
6054, 38959.2188, -98500.4609, 9.44061852, -68.4201
6055, 38891.9375, -98278.0078, 9.46130466, -68.4096
6056, 38908.9492, -98401.2422, 9.45049953, -68.4256
6057, 39002.5078, -98302.4922, 9.45562458, -68.3588
6058, 39011.4727, -98474.6953, 9.44104004, -68.3886
6059, 38963.1875, -98372.2891, 9.45112133, -68.3925
6060, 38927.0234, -98444.1484, 9.44634342, -68.4250
6061, 38862.1016, -98389.7734, 9.45299053, -68.4469
6062, 38839.2773, -98447.5078, 9.44894314, -68.4699
6063, 38915.5039, -98369.3359, 9.45293522, -68.4160
6064, 38829.7227, -98405.4453, 9.45275021, -68.4664
6065, 38831.3711, -98510.1484, 9.44400120, -68.4863
6066, 38936.0664, -98386.7734, 9.45081043, -68.4091
6067, 38770.2969, -98313.9297, 9.46231556, -68.4781
6068, 38960.6172, -98433.7266, 9.44610596, -68.4061
6069, 38863.5430, -98444.7734, 9.44837475, -68.4571
6070, 38820.0039, -98521.0234, 9.44347000, -68.4942
6071, 38837.2344, -98450.7266, 9.44874191, -68.4716
6072, 38895.1250, -98559.3359, 9.43783855, -68.4640
6073, 38804.8555, -98466.3828, 9.44850254, -68.4910
6074, 38826.9922, -98381.1953, 9.45485687, -68.4629
6075, 38926.4570, -98502.3828, 9.44153214, -68.4369
6076, 38876.8125, -98466.6484, 9.44612312, -68.4548
6077, 38874.7852, -98469.8672, 9.44592285, -68.4565
6078, 38883.9883, -98498.2266, 9.44326878, -68.4575
6079, 38880.6367, -98410.4609, 9.45066357, -68.4417
6080, 38869.8789, -98484.8047, 9.44484425, -68.4619
6081, 38745.0664, -98361.1016, 9.45921612, -68.5002
6082, 38839.2773, -98447.5078, 9.44894314, -68.4699
6083, 38870.2422, -98498.5547, 9.44369125, -68.4644
6084, 38873.5859, -98464.6016, 9.44639874, -68.4560
6085, 38843.3398, -98441.0391, 9.44934654, -68.4666
6086, 38788.2070, -98478.4297, 9.44804668, -68.5018
6087, 38799.8672, -98395.6328, 9.45454502, -68.4794
6088, 38828.7148, -98571.6641, 9.43898678, -68.4998
6089, 38842.5078, -98449.5547, 9.44866657, -68.4687
6090, 38760.6875, -98393.4453, 9.45601177, -68.4988
6091, 38735.7852, -98540.1016, 9.44463825, -68.5404
6092, 38737.9844, -98500.8516, 9.44782639, -68.5315
6093, 38806.6016, -98535.1641, 9.44273567, -68.5037
6094, 38733.8984, -98507.3203, 9.44742203, -68.5348
6095, 38740.8711, -98574.9297, 9.44158173, -68.5447
6096, 38715.9023, -98550.1016, 9.44445610, -68.5524
6097, 38756.8438, -98621.1328, 9.43722916, -68.5458
6098, 38668.8398, -98574.5391, 9.44396210, -68.5809
6099, 38780.0781, -98491.3359, 9.44724083, -68.5084
6100, 38745.8086, -98645.7578, 9.43554878, -68.5562
6101, 38781.6641, -98681.9922, 9.43138027, -68.5454
6102, 38786.2344, -98567.4453, 9.44072342, -68.5204
6103, 38686.3125, -98639.8203, 9.43797588, -68.5850
6104, 38787.6250, -98708.3359, 9.42900562, -68.5476
6105, 38786.5781, -98581.2109, 9.43956947, -68.5229
6106, 38706.1992, -98629.7734, 9.43816280, -68.5730
6107, 38688.8242, -98700.1641, 9.43289280, -68.5956
6108, 38645.3398, -98654.5703, 9.43808460, -68.6085
6109, 38595.2148, -98640.9141, 9.44084644, -68.6311
6110, 38671.3672, -98634.8672, 9.43887329, -68.5915
6111, 38661.5977, -98714.5859, 9.43258190, -68.6122
6112, 38695.7539, -98767.8516, 9.42706394, -68.6055
6113, 38720.8164, -98620.9766, 9.43841553, -68.5639
6114, 38606.3086, -98616.2891, 9.44252968, -68.6207
6115, 38577.7656, -98711.2578, 9.43557644, -68.6537
6116, 38670.1016, -98715.4453, 9.43223476, -68.6081
6117, 38582.4961, -98732.3516, 9.43367386, -68.6555
6118, 38655.4688, -98724.2734, 9.43197823, -68.6172
6119, 38594.2266, -98735.2578, 9.43305397, -68.6502
6120, 38606.7734, -98865.4609, 9.42186928, -68.6695
6121, 38629.5273, -98658.1016, 9.43830585, -68.6172
6122, 38578.5508, -98652.9609, 9.44038773, -68.6419
6123, 38527.1484, -98769.6484, 9.43237400, -68.6907
6124, 38607.4766, -98942.9609, 9.41544151, -68.6843
6125, 38631.6758, -98840.4922, 9.42312908, -68.6520
6126, 38531.7461, -98691.1172, 9.43873787, -68.6730
6127, 38506.2383, -98688.4922, 9.43978214, -68.6853
6128, 38566.1328, -98758.1797, 9.43206310, -68.6688
6129, 38611.9648, -98814.3984, 9.42592525, -68.6568
6130, 38715.8008, -98807.7109, 9.42311859, -68.6033
6131, 38517.5664, -98863.2422, 9.42493153, -68.7139
6132, 38538.8125, -98722.7422, 9.43588543, -68.6756
6133, 38534.2695, -98851.1797, 9.42539024, -68.7031
6134, 38552.4805, -98858.2109, 9.42422104, -68.6953
6135, 38453.2812, -98786.1328, 9.43339348, -68.7311
6136, 38477.1094, -98955.4141, 9.41860867, -68.7523
6137, 38490.5234, -98791.6797, 9.43173122, -68.7135
6138, 38538.1758, -98930.7422, 9.41868305, -68.7168
6139, 38508.4375, -98834.7734, 9.42758179, -68.7129
6140, 38556.8828, -98865.5391, 9.42347336, -68.6946
6141, 38523.6016, -98753.8203, 9.43380070, -68.6894
6142, 38521.5273, -99042.6641, 9.40997505, -68.7470
6143, 38585.2227, -98992.3516, 9.41208076, -68.7052
6144, 38490.9219, -98955.1328, 9.41818810, -68.7453
6145, 38519.7070, -98959.8047, 9.41687584, -68.7317
6146, 38484.7031, -98865.0234, 9.42584324, -68.7308
6147, 38507.6797, -98993.0078, 9.41452026, -68.7443
6148, 38479.7344, -98929.8672, 9.42063713, -68.7460
6149, 38499.0664, -98842.4141, 9.42725182, -68.7191
6150, 38433.0703, -98931.9453, 9.42196560, -68.7699
6151, 38496.8281, -99081.4766, 9.40756416, -68.7670
6152, 38505.0117, -98968.6172, 9.41662025, -68.7408
6153, 38571.8359, -99106.4141, 9.40310383, -68.7342
6154, 38460.3906, -99017.3984, 9.41402245, -68.7728
6155, 38425.4297, -98922.5391, 9.42298985, -68.7719
6156, 38351.7109, -99002.6797, 9.41872501, -68.8246
6157, 38447.1680, -98995.3672, 9.41626835, -68.7752
6158, 38420.4336, -98937.5078, 9.42191219, -68.7773
6159, 38405.1641, -98968.6484, 9.41982555, -68.7911
6160, 38370.4727, -99037.3672, 9.41525555, -68.8219
6161, 38507.7148, -99092.9297, 9.40627098, -68.7638
6162, 38464.7969, -98974.8047, 9.41740131, -68.7623
6163, 38388.6797, -99044.3984, 9.41409111, -68.8141
6164, 38486.2188, -98983.9141, 9.41596031, -68.7533
6165, 38357.9180, -98943.0703, 9.42345905, -68.8099
6166, 38317.9688, -98963.0078, 9.42308998, -68.8339
6167, 38358.2383, -98906.9609, 9.42643833, -68.8026
6168, 38441.5859, -98932.8203, 9.42161942, -68.7657
6169, 38441.5859, -98982.7422, 9.41749096, -68.7755
6170, 38440.6992, -98991.2734, 9.41681385, -68.7776
6171, 38355.4883, -99032.3516, 9.41614914, -68.8285
6172, 38444.7930, -99134.6953, 9.40484142, -68.8035
6173, 38383.1484, -98981.8359, 9.41944122, -68.8047
6174, 38448.3359, -99100.5703, 9.40754318, -68.7951
6175, 38399.8008, -99119.6953, 9.40751743, -68.8232
6176, 38522.7422, -99147.9141, 9.40125847, -68.7670
6177, 38351.7109, -99002.6797, 9.41872501, -68.8246
6178, 38396.2930, -99103.7891, 9.40894222, -68.8219
6179, 38438.3008, -99180.5703, 9.40126610, -68.8157
6180, 38312.9609, -99191.6328, 9.40435314, -68.8809
6181, 38302.2539, -99080.1641, 9.41390038, -68.8646
6182, 38343.7461, -99029.3984, 9.41676998, -68.8338
6183, 38383.9688, -99073.2266, 9.41186047, -68.8221
6184, 38366.9648, -99021.4922, 9.41668034, -68.8206
6185, 38315.2383, -99038.4766, 9.41693115, -68.8499
6186, 38317.7891, -99112.8359, 9.41070366, -68.8631
6187, 38311.9336, -99086.3672, 9.41307735, -68.8609
6188, 38344.6328, -99020.8672, 9.41744804, -68.8317
6189, 38300.0352, -99183.3828, 9.40544605, -68.8857
6190, 38393.3047, -99165.5391, 9.40394306, -68.8354
6191, 38193.6992, -99129.0391, 9.41332340, -68.9287
6192, 38269.4258, -99195.6641, 9.40540695, -68.9035
6193, 38365.3789, -99152.2891, 9.40592766, -68.8469
6194, 38348.2500, -99200.4922, 9.40249825, -68.8648
6195, 38278.1133, -99260.4141, 9.39978981, -68.9117
6196, 38348.7422, -99278.2109, 9.39607811, -68.8797
6197, 38316.1914, -99193.6953, 9.40408039, -68.8796
6198, 38337.6602, -99202.8672, 9.40263939, -68.8706
6199, 38245.2656, -99212.1016, 9.40481949, -68.9189
6200, 38163.4883, -99105.1641, 9.41626072, -68.9393
6201, 38255.9609, -99159.7578, 9.40880108, -68.9033
6202, 38260.9961, -99144.7891, 9.40987682, -68.8979
6203, 38274.1680, -99166.8516, 9.40763474, -68.8955
6204, 38258.6523, -99134.1953, 9.41082668, -68.8970
6205, 38266.8281, -99171.2422, 9.40750599, -68.9001
6206, 38376.4219, -99277.6797, 9.39524078, -68.8657
6207, 38449.1758, -99192.0547, 9.39997292, -68.8125
6208, 38356.2852, -99123.7422, 9.40857410, -68.8459
6209, 38469.4922, -99145.8672, 9.40312958, -68.7933
6210, 38472.4258, -98984.2109, 9.41637897, -68.7603
6211, 38431.8594, -99126.4453, 9.40593624, -68.8084
6212, 38448.3359, -99100.5703, 9.40754318, -68.7951
6213, 38370.7539, -99051.1641, 9.41410542, -68.8245
6214, 38428.6250, -99074.4141, 9.41033268, -68.7999
6215, 38422.1719, -99070.2891, 9.41088009, -68.8023
6216, 38323.8047, -98989.4297, 9.42071533, -68.8361
6217, 38501.8633, -99166.4609, 9.40039825, -68.7811
6218, 38329.8789, -99079.6172, 9.41306210, -68.8506
6219, 38439.1641, -99222.0547, 9.39782143, -68.8234
6220, 38421.2930, -99078.8047, 9.41020489, -68.8044
6221, 38422.4922, -98984.2266, 9.41798115, -68.7854
6222, 38334.0703, -99023.2109, 9.41759109, -68.8375
6223, 38579.3086, -99252.0859, 9.39087582, -68.7589
6224, 38386.0859, -98970.1016, 9.42031670, -68.8009
6225, 38458.3398, -99070.5859, 9.40969658, -68.7842
6226, 38497.3672, -98959.2109, 9.41764355, -68.7428
6227, 38465.9688, -99030.0234, 9.41280174, -68.7725
6228, 38500.0742, -99083.5078, 9.40729332, -68.7658
6229, 38546.4727, -99017.6484, 9.41123867, -68.7296
6230, 38497.2734, -98809.5391, 9.43003368, -68.7136
6231, 38618.2109, -99040.4922, 9.40704918, -68.6980
6232, 38572.7891, -98911.8828, 9.41912746, -68.6956
6233, 38607.7930, -98956.7734, 9.41429043, -68.6869
6234, 38509.6523, -98889.9453, 9.42297554, -68.7231
6235, 38608.1758, -98834.6484, 9.42437172, -68.6627
6236, 38625.5352, -98850.1641, 9.42252827, -68.6570
6237, 38649.6602, -98747.7422, 9.43022251, -68.6247
6238, 38769.0938, -98773.5078, 9.42421722, -68.5697
6239, 38703.9258, -98754.9453, 9.42786694, -68.5989
6240, 38699.6289, -98797.4766, 9.42448807, -68.6094
6241, 38670.9688, -98706.9297, 9.43291283, -68.6060
6242, 38661.2773, -98700.8203, 9.43373394, -68.6096
